ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,39072,39575,40973,36568,42153,49681,48696,49481,47196,47128,44731,44011,44223,47353,46962,45658,46672,46413,47635,51362,49309,50143,51818,54252,52989,52769,52049,51118,51446,49815,51119,50491,50445,51326,49020,47461,45177,45101,42821,41880,40812,40229,38810,38365,36926,36331,35589,36789,36846,36973,36898,36923,34769,33435,33126,32398,31707,31666,31993,31953,36845,37133,35160,33768,33568,33036,30239,29863,30043,29442,29068,27923,27241,26550,25730,24878,24710,24014,24010,23158,22847,22586,22371,22164,21973,21793,21603,21436,21244,21089,20912,20759,20600,20461,20310,20174,20020,19860,19692,19521,19326,19127,18931,18701,18476,18245,17987,17743,17516,17285,17056,16863,16685,16513
11,44681,38777,39433,40811,36521,41869,49580,48587,49276,47096,47098,44085,43366,43755,47028,46510,45361,46260,45966,47115,51302,49260,50115,51777,54279,52981,52826,52126,51193,51519,49939,51079,50451,50397,51248,49015,47406,45160,45072,42774,41219,40801,40265,38847,38395,37078,36586,35617,36955,36974,37337,36843,36880,34805,33535,33110,32443,31780,31827,32026,37235,36966,37168,35232,34096,33525,31265,30256,29866,30047,29449,29076,27935,27255,26567,25747,24898,24729,24033,24028,23180,22871,22611,22397,22190,22001,21821,21633,21466,21275,21120,20944,20792,20633,20495,20345,20209,20056,19897,19729,19559,19365,19166,18971,18741,18517,18286,18028,17784,17556,17326,17096,16903,16726
12,44123,44300,38507,39191,40617,36318,41722,49410,48444,49083,47033,46643,43616,42998,43366,46585,46054,45088,45859,45573,46633,50788,49212,50084,51738,54313,52975,52882,52199,51249,51581,49887,51050,50432,50350,51241,48971,47413,45126,45023,42424,41203,40798,40316,38884,38505,37250,36648,35645,37136,37169,37244,36876,36924,34877,33573,33223,32475,31891,32005,37178,37355,37121,37269,35508,34159,31959,31267,30259,29873,30053,29459,29087,27951,27271,26586,25767,24920,24750,24054,24048,23204,22897,22637,22425,22219,22030,21852,21663,21497,21307,21153,20977,20826,20667,20530,20381,20246,20093,19934,19767,19598,19404,19206,19011,18781,18557,18326,18068,17824,17597,17366,17136,16943
13,42265,43614,43927,38335,38957,40256,36197,41450,49187,48241,48887,46239,46185,42850,42484,43018,46142,45745,44824,45535,45152,46428,50274,49166,50059,51699,54347,52965,52932,52255,51311,51520,49885,51052,50437,50350,51286,48944,47382,45117,44565,42365,41190,40849,40374,38960,38638,37381,36779,35677,37348,37127,37220,36837,36925,34948,33647,33258,32576,32052,37491,37349,37425,37261,37453,35503,31526,31921,31268,30264,29881,30062,29471,29101,27968,27291,26607,25789,24944,24772,24076,24070,23229,22923,22665,22454,22248,22060,21882,21695,21529,21340,21186,21011,20860,20702,20565,20417,20282,20130,19972,19806,19637,19443,19246,19051,18822,18597,18367,18109,17865,17637,17407,17177
14,41677,41795,43181,43491,38090,38783,40073,36134,41158,49014,48001,48323,45448,45737,42336,41976,42586,45721,45262,44626,44963,44885,46228,49758,49122,50031,51657,54376,52964,52967,52306,51264,51441,49824,51023,50437,50330,51295,48933,47331,45031,44443,42319,41221,40849,40493,39136,38707,37465,36905,35762,37357,37079,37177,36854,36925,35012,33672,33352,32714,36065,37610,37354,37473,37324,37432,32058,31496,31922,31273,30273,29892,30074,29487,29118,27989,27313,26631,25813,24970,24797,24101,24094,23257,22953,22696,22485,22280,22093,21915,21728,21563,21374,21221,21046,20896,20739,20602,20455,20321,20169,20012,19846,19678,19484,19287,19093,18864,18639,18409,18151,17907,17679,17449
15,40059,41145,41297,42754,43239,37848,38505,39873,35895,41043,48926,47101,47639,44625,45325,41727,41452,42244,45404,44986,44140,44628,44622,46025,49237,49077,50008,51614,54404,52944,53005,52213,51172,51370,49779,51064,50486,50340,51344,48951,47378,44903,44359,42321,41215,40908,40654,39185,38737,37581,37051,35802,37379,37071,37162,36857,36988,35076,33790,33497,36938,36179,37705,37430,37475,37263,32610,32038,31501,31926,31282,30285,29907,30090,29507,29139,28014,27340,26659,25841,24999,24824,24129,24121,23287,22985,22729,22518,22314,22128,21951,21764,21599,21411,21258,21084,20934,20778,20642,20495,20362,20211,20054,19889,19721,19528,19331,19136,18908,18684,18453,18195,17951,17723
16,41833,39482,40637,40865,42550,42799,37525,38434,39644,35741,40835,48033,46231,46989,43782,44986,41118,41019,41844,45019,44422,43744,44291,44355,45809,48718,49027,49985,51568,54422,52915,52915,52130,51082,51296,49777,51116,50536,50366,51386,48997,47191,44812,44276,42270,41239,41041,40739,39271,38802,37724,36977,35886,37449,37077,37142,36903,36986,35179,33906,37716,36989,36307,37746,37548,37577,32547,32592,32045,31510,31935,31295,30301,29927,30111,29532,29166,28045,27370,26691,25873,25033,24856,24161,24152,23322,23021,22766,22556,22352,22166,21989,21803,21639,21451,21299,21126,20977,20821,20686,20539,20407,20256,20100,19935,19767,19575,19378,19184,18955,18731,18501,18243,17999
17,40319,41115,39027,40076,40516,42129,42387,37300,38212,39356,35643,39980,46978,45202,46303,43010,44513,40636,40572,41364,44483,43978,43350,43956,44088,45606,48202,48985,49956,51512,54423,52842,52833,52056,50993,51205,49770,51194,50588,50385,51901,48790,47113,44746,44154,42239,41331,41066,40834,39336,38883,37634,36894,35982,37500,37095,37166,36890,37100,35296,38867,37667,37132,36350,37899,37579,32727,32616,32603,32058,31525,31950,31314,30325,29955,30139,29564,29199,28082,27408,26731,25912,25073,24895,24199,24189,23362,23063,22809,22600,22397,22211,22035,21849,21685,21498,21346,21174,21025,20870,20736,20590,20458,20308,20153,19988,19821,19629,19432,19238,19010,18786,18555,18297
18,42264,39641,40483,38465,39704,40002,41697,41989,37129,37860,39239,34885,39248,45979,44326,45686,42238,44026,39865,40016,40918,44017,43530,42959,43621,43819,45395,47695,48934,49916,51439,54183,52669,52653,51816,50841,51094,49795,51365,50766,51107,51526,48642,47000,44581,43968,42168,41311,41088,40872,39376,38796,37558,36818,36038,37552,37135,37171,36979,37185,39411,38996,37831,37195,36518,37855,32788,32773,32636,32626,32083,31552,31977,31346,30362,29996,30181,29611,29247,28133,27460,26784,25964,25127,24947,24251,24240,23417,23119,22866,22657,22455,22269,22094,21908,21745,21558,21408,21236,21088,20934,20800,20655,20524,20375,20219,20056,19889,19697,19501,19307,19079,18855,18624
19,40917,41499,39084,39958,38118,39136,39495,41331,41566,36760,37831,38440,34207,38410,45015,43296,44984,41455,43600,39289,39487,40456,43546,43081,42558,43278,43557,45201,47182,48877,49842,51027,53835,52340,52347,51519,50636,50959,49739,51628,51586,50677,51274,48476,46761,44364,43698,42009,41180,40955,40859,39176,38681,37449,36679,36063,37664,37078,37215,37082,40752,39397,39136,37900,37054,36491,33500,32820,32805,32670,32664,32122,31595,32020,31396,30417,30056,30243,29677,29314,28204,27532,26857,26037,25202,25019,24324,24311,23493,23196,22944,22736,22534,22349,22174,21989,21827,21641,21491,21320,21173,21020,20887,20743,20612,20463,20309,20145,19979,19787,19592,19398,19170,18946
20,40956,40283,40937,38581,39529,37476,38622,39074,40872,41192,36634,37083,37561,33441,37744,43965,42388,44438,40669,43196,38687,39115,39992,43076,42636,42155,42948,43298,44999,46657,48799,49424,50618,53482,51964,51975,51165,50386,50722,49667,52099,51137,50337,50995,48150,46421,44025,43376,41780,41036,40772,40558,38962,38518,37278,36486,36115,37715,37095,37225,40521,40512,39509,39099,37829,37106,34219,33523,32859,32846,32713,32711,32172,31650,32075,31459,30487,30132,30319,29758,29396,28291,27620,26948,26128,25296,25110,24415,24401,23587,23293,23042,22834,22633,22449,22275,22090,21929,21744,21595,21425,21279,21127,20995,20851,20721,20573,20419,20256,20090,19899,19704,19511,19283
21,43886,40363,39658,40420,38069,38948,37022,38094,38681,40529,40905,36011,36240,36792,32671,36912,43128,41506,43666,39912,42665,38375,38742,39535,42599,42181,41760,42613,43031,44777,46084,48359,48957,50230,52985,51548,51547,50767,50037,50436,50284,51540,50754,50029,50553,47763,45976,43664,42931,41420,40832,40346,40298,38757,38322,37118,36486,36127,37819,37149,40600,40191,40566,39562,39064,37754,34737,34187,33548,32891,32879,32749,32751,32218,31701,32127,31520,30557,30208,30394,29839,29479,28381,27712,27043,26223,25395,25207,24512,24496,23689,23397,23147,22940,22740,22556,22383,22200,22039,21855,21708,21539,21395,21243,21112,20969,20840,20692,20539,20377,20212,20021,19827,19634
22,39135,43289,39842,39336,39826,37531,38287,36578,37569,38144,40193,40306,35151,35456,36005,32024,36081,42104,40626,43122,39067,42099,38066,38360,39076,42136,41738,41357,42282,42754,44517,45644,47885,48576,49752,52454,51063,51077,50250,49618,50832,49769,51093,50336,49531,49920,47294,45467,43176,42392,41107,40325,40149,40101,38529,38124,37140,36409,36270,37954,41133,40310,40294,40593,39364,38946,35990,34652,34171,33541,32892,32882,32755,32764,32237,31728,32154,31558,30604,30261,30447,29900,29542,28453,27786,27121,26303,25480,25288,24596,24576,23778,23489,23241,23035,22836,22653,22481,22299,22140,21958,21811,21644,21501,21351,21220,21079,20950,20804,20652,20490,20326,20136,19942
23,39948,38575,42743,39438,38771,39247,36967,37796,36002,36991,37828,39594,39699,34613,34732,35166,31227,35318,41096,39550,42359,38891,41527,37763,37983,38619,41674,41290,40956,41940,42435,44032,45128,47396,48011,49221,51878,50610,50584,49741,50032,50328,49359,50645,49852,48940,49241,46751,44909,42584,41888,40677,40103,39880,39790,38335,38079,37004,36399,36448,41974,40924,40360,40229,40381,39328,37735,35868,34577,34102,33483,32844,32836,32715,32731,32212,31712,32137,31552,30608,30273,30459,29920,29564,28486,27824,27164,26349,25532,25337,24647,24625,23836,23550,23305,23101,22903,22722,22552,22371,22214,22033,21889,21723,21581,21432,21303,21163,21035,20890,20739,20579,20415,20227
24,39106,39433,38055,42210,38908,38219,38458,36487,37216,35497,36644,37193,38973,39111,33906,33950,34382,30466,34502,40247,38672,41978,38721,40963,37447,37611,38150,41207,40839,40543,41546,42001,43622,44620,46859,47529,48706,51340,50010,50057,49977,49446,49875,48927,50131,49245,48279,48516,46009,44231,42084,41494,40590,39874,39493,39381,38316,37888,36922,36364,42181,41915,41169,40450,39990,40192,37666,37575,35709,34435,33968,33361,32733,32731,32616,32639,32129,31638,32060,31487,30557,30230,30414,29885,29534,28469,27812,27159,26348,25539,25340,24653,24628,23851,23570,23327,23125,22928,22750,22582,22403,22248,22070,21927,21763,21622,21475,21347,21208,21083,20939,20789,20630,20468
25,37980,38570,38980,37680,41669,38291,37698,38006,35893,36605,35087,36121,36687,38538,38622,33160,33162,33571,29670,33666,39183,38558,41582,38547,40397,37140,37237,37693,40745,40388,40094,41117,41599,43257,44148,46416,47084,48224,50679,49558,50248,49530,48989,49390,48411,49489,48544,47634,47761,45299,43585,41644,41510,40443,39449,39051,39206,38038,37859,36809,43673,42253,42230,41145,40050,39797,37611,37337,37322,35481,34227,33768,33175,32562,32564,32456,32487,31986,31504,31922,31362,30447,30129,30312,29795,29447,28398,27748,27102,26296,25496,25294,24611,24583,23819,23543,23303,23103,22910,22733,22568,22392,22239,22063,21921,21760,21621,21475,21349,21212,21088,20946,20798,20640
26,38906,37457,38119,38625,37311,41147,37765,37199,37407,35262,36058,34794,35565,36060,38045,38045,32645,32370,32739,29037,32905,39137,38438,41186,38376,39830,36833,36863,37232,40272,39908,39779,40694,41224,42807,43768,45940,46632,47758,50198,49944,49848,49079,48550,48865,47792,48768,47782,46839,47040,44712,43132,41601,41474,40138,38948,38818,38890,37858,37712,44759,43564,42520,42358,40798,39849,37452,37271,37012,37001,35188,33956,33506,32930,32334,32340,32238,32278,31785,31313,31725,31181,30282,29973,30154,29650,29307,28276,27632,26995,26194,25404,25199,24522,24491,23742,23471,23235,23038,22847,22673,22510,22337,22186,22012,21873,21714,21577,21433,21309,21174,21051,20911,20765
27,36748,38501,37109,37826,38234,36778,40547,37322,36567,36694,35000,35738,34638,35057,35565,37321,37408,31930,31623,31958,28291,32828,39088,38329,40789,38212,39274,36520,36490,36772,39791,39579,39501,40344,40837,42429,43324,45533,46143,47310,50458,49531,49435,48660,48078,48276,47190,48111,46994,46110,46327,44214,43219,41623,41106,39697,38706,38428,38596,37718,46366,44697,43845,42645,42082,40554,37974,37087,36890,36634,36627,34845,33637,33198,32640,32061,32071,31976,32021,31537,31075,31481,30953,30071,29773,29952,29461,29123,28110,27473,26845,26051,25273,25064,24394,24359,23626,23361,23129,22935,22747,22576,22416,22245,22096,21925,21788,21631,21496,21355,21233,21100,20979,20841
28,36180,36404,38067,36764,37433,37682,36262,39959,36806,36027,36311,34629,35233,34513,34612,34905,36809,36751,31316,30803,31162,28259,32758,39045,38210,40401,38041,38706,36211,36105,36276,39568,39401,39270,40011,40524,42048,42967,45125,45817,47633,50121,49189,49121,48248,47572,47703,46638,47378,46247,45468,45975,44304,43340,41399,40711,39675,38340,38212,38320,45385,46371,44950,43790,42419,41818,36302,37617,36670,36480,36227,36224,34473,33291,32865,32325,31762,31777,31686,31737,31262,30810,31210,30697,29834,29546,29723,29245,28911,27917,27288,26669,25882,25116,24904,24240,24203,23486,23226,22999,22808,22623,22455,22298,22129,21983,21814,21679,21525,21392,21253,21133,21001,20883
29,36034,35805,36039,37809,36353,36983,37313,35873,39530,36173,35575,35916,34242,34882,34204,34002,34409,36244,36087,30630,30100,31147,28229,32685,38993,38086,40009,37862,38130,35901,35725,36049,39447,39187,39036,39703,40247,41735,42601,44813,46108,47364,49721,48863,48751,47831,47005,47129,46033,46599,45532,45041,46023,44353,43022,41078,40577,39293,38029,37821,45556,45389,46782,45200,43616,42141,36131,35954,37173,36243,36060,35811,35812,34094,32938,32523,32001,31455,31472,31385,31441,30975,30533,30927,30430,29584,29307,29481,29016,28687,27711,27089,26480,25700,24945,24731,24073,24033,23333,23079,22856,22669,22487,22322,22166,22000,21856,21689,21557,21405,21274,21137,21019,20890
30,34865,35685,35533,35817,37448,35958,36627,36935,35423,38847,35810,35327,35533,33783,34354,33951,33390,33789,35589,35582,29893,30121,31140,28195,32616,38944,37975,39625,37688,37557,35577,35533,35864,39291,38942,38794,39450,39993,41490,42347,45011,45880,47092,49439,48562,48336,47374,46512,46552,45422,45937,45140,45279,46108,44022,42702,41039,40223,39106,37729,45838,45608,45821,47012,44893,43488,36363,35706,35543,36742,35829,35653,35407,35414,33729,32598,32194,31688,31156,31175,31093,31153,30696,30263,30652,30169,29341,29073,29244,28791,28466,27508,26894,26293,25520,24777,24560,23909,23866,23181,22934,22715,22531,22351,22188,22035,21872,21729,21565,21435,21284,21156,21021,20905
31,34739,34601,35372,35272,35546,37093,35577,36247,36519,34938,38425,35551,34985,35056,33467,33975,33814,32963,33199,35138,34883,29867,30135,31130,28173,32542,38892,37859,39232,37500,36966,35410,35440,35727,39108,38732,38578,39269,39751,41248,42571,44768,45620,46807,49145,48134,47920,46942,45936,45988,44879,45557,45214,45271,45788,43656,42603,40677,40009,38798,44843,45961,45748,45843,46843,44643,37231,36061,35321,35163,36344,35446,35277,35036,35048,33393,32285,31891,31399,30881,30901,30823,30888,30439,30015,30398,29930,29118,28858,29027,28584,28263,27321,26714,26121,25355,24623,24403,23759,23713,23043,22801,22586,22404,22227,22066,21916,21754,21613,21452,21322,21175,21048,20915
32,22983,34424,34368,35247,34975,35210,36673,35306,35793,36010,34586,38054,35175,34565,34686,33000,33605,33619,32369,32621,34496,34707,29830,30150,31125,28140,32464,38834,37744,38830,37312,36848,35324,35336,35554,38993,38557,38430,39064,39519,41524,42403,44556,45433,46592,48785,47766,47511,46441,45371,45453,44529,45598,45146,44852,45366,43457,42155,40404,39707,45440,44883,46209,46013,45695,46665,37431,36990,35713,34981,34827,35991,35107,34946,34709,34727,33099,32013,31626,31147,30641,30663,30588,30657,30216,29800,30178,29723,28924,28672,28838,28406,28088,27162,26560,25975,25214,24492,24269,23631,23583,22926,22689,22478,22298,22123,21965,21815,21655,21516,21356,21229,21083,20958
33,20177,22774,34239,34235,34914,34683,34880,36417,34936,35280,35746,34328,37945,34826,34196,34312,32650,33231,33357,31775,32042,34377,34526,29798,30157,31118,28112,32392,38791,37614,38405,37088,36756,35175,35212,35407,38832,38419,38270,38919,39865,41424,42195,44461,45214,46293,48503,47375,47124,45885,44937,45293,44704,45605,44874,44616,45320,43118,42008,40275,45011,45542,45247,46489,45812,45341,38003,37159,36670,35415,34689,34540,35688,34819,34666,34433,34456,32852,31783,31403,30936,30440,30464,30392,30465,30030,29622,29995,29551,28765,28520,28683,28260,27945,27032,26436,25857,25101,24388,24163,23530,23479,22835,22602,22393,22216,22043,21885,21737,21579,21441,21283,21157,21013
34,20737,20078,22616,33953,33935,34604,34419,34567,36012,34548,34961,35270,34006,37582,34522,33849,34019,32353,32827,33201,31327,31998,34253,34343,29759,30159,31104,28075,32317,38726,37473,38207,36943,36591,35055,35120,35298,38706,38234,38120,39215,39704,41265,42076,44285,45016,46052,48164,46956,46688,45579,44931,45599,44865,45561,44802,44772,45236,43072,42005,45562,45135,45830,45825,46424,45692,37761,37654,36888,36405,35169,34449,34303,35440,34585,34437,34208,34235,32651,31598,31224,30767,30281,30306,30237,30314,29885,29483,29851,29417,28642,28403,28563,28149,27836,26935,26344,25771,25019,24313,24086,23457,23404,22771,22542,22335,22159,21987,21831,21684,21527,21391,21234,21109
35,24455,20604,19987,22481,33796,33678,34402,34236,34317,35592,34210,34682,35014,33689,37429,34135,33356,33630,31997,32431,32894,31277,31954,34132,34149,29721,30169,31093,28044,32229,38648,37321,38056,36782,36434,34962,35041,35201,38583,38085,38486,39096,39560,41171,41982,44112,44827,45796,47857,46530,46329,45497,45180,45631,44680,45380,44890,44635,45151,42965,46337,45837,45521,45997,45705,46188,37877,37612,37430,36669,36191,34972,34257,34116,35244,34400,34258,34032,34062,32495,31455,31087,30639,30161,30187,30121,30201,29777,29380,29744,29318,28553,28319,28477,28070,27759,26869,26281,25713,24965,24266,24036,23410,23355,22731,22505,22300,22126,21955,21800,21654,21498,21363,21207
36,30136,24367,20450,19844,22399,33649,33363,34097,33896,33923,35318,34028,34448,34692,33361,37142,33728,33108,33064,31613,31906,32637,31239,31908,34002,33949,29675,30182,31081,28003,32139,38407,37217,37896,36626,36321,34873,34993,35094,38467,38469,38332,38957,39436,41045,41914,44013,44617,45569,47456,46249,46181,45767,45319,45495,44507,45424,44820,44591,45144,46212,46450,46207,45642,45864,45508,38950,37679,37432,37252,36495,36022,34817,34108,33973,35092,34258,34122,33897,33929,32377,31349,30985,30545,30074,30102,30038,30121,29700,29308,29669,29250,28493,28263,28420,28019,27710,26829,26245,25681,24935,24242,24010,23386,23329,22713,22490,22286,22113,21943,21789,21644,21488,21354
