ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,21403,20929,19811,19492,17863,23467,23868,23932,22250,22793,22003,22147,21993,22996,23363,24049,24800,24669,25453,28203,28232,28629,30054,32134,31862,31899,30895,30683,30993,29723,30142,29073,28044,27595,26391,24198,22943,21271,19348,18566,18039,17926,16961,16348,16392,15790,15484,16225,16056,16752,16913,16811,16567,16528,16660,16860,17529,17732,17734,18448,16821,16935,16689,16772,16771,17131,18633,18824,19107,19148,19152,18565,18004,18100,17468,17049,16028,15668,15606,15635,15711,15733,15666,15619,15602,15609,15627,15676,15719,15798,15867,15956,16039,16133,16211,16295,16356,16405,16439,16461,16452,16430,16398,16323,16238,16136,16000,15869,15749,15623,15497,15408,15337,15278
11,23914,21895,20935,20165,19927,18221,24034,24317,24268,23111,23200,22491,22602,22409,23421,23684,24315,25075,25007,25814,28691,28443,28788,30152,32220,31936,31963,30953,30740,31019,29736,30009,28939,27950,27539,26310,24167,22944,21283,19333,18588,18199,17938,17020,16429,16510,15916,15577,16316,16194,16880,16989,16873,16692,16733,16808,17088,17754,17853,17788,16768,16964,17028,16969,16960,16935,18512,18622,18855,19138,19181,19185,18600,18039,18134,17502,17084,16066,15706,15644,15674,15750,15773,15706,15660,15643,15651,15669,15717,15760,15839,15908,15996,16078,16172,16250,16333,16394,16443,16476,16498,16490,16467,16435,16359,16274,16172,16036,15905,15784,15658,15532,15442,15371
12,24697,24472,21898,21421,20683,20355,18748,24276,24611,25236,23498,23897,23043,23029,22786,23683,24112,24741,25365,25292,26180,28775,28650,28947,30248,32302,32012,32035,31010,30801,31042,29629,29933,28823,27868,27507,26285,24164,22965,21258,19094,18832,18224,17998,17102,16535,16608,16051,15715,16409,16310,16946,17045,17007,16852,16871,17048,17264,17871,17962,16298,16910,17119,17251,17126,17124,18651,18466,18655,18890,19172,19217,19221,18636,18075,18169,17538,17121,16105,15746,15683,15715,15791,15814,15748,15703,15686,15693,15711,15759,15802,15880,15949,16037,16118,16212,16290,16372,16434,16482,16515,16536,16528,16505,16472,16397,16312,16209,16072,15941,15819,15693,15567,15477
13,25112,25177,24540,22445,21793,21088,20918,18911,24577,25639,25636,24153,24608,23497,23492,23342,24082,24406,25029,25716,25680,26478,28859,28857,29108,30340,32390,32089,32106,31063,30854,30942,29570,29830,28742,27786,27486,26278,24181,22906,21002,19131,19025,18260,18087,17204,16649,16736,16164,15813,16500,16385,17022,17185,17189,16981,17125,17212,17386,17954,16624,16421,17037,17380,17403,17257,18563,18611,18501,18690,18926,19208,19253,19257,18673,18113,18206,17575,17159,16146,15786,15724,15756,15834,15857,15791,15746,15729,15736,15754,15802,15844,15922,15990,16078,16159,16252,16330,16412,16473,16522,16554,16576,16567,16544,16510,16435,16349,16246,16109,15977,15856,15729,15603
14,23621,25837,25317,25098,22865,22257,21583,21163,19155,25479,26000,26579,24903,25416,24013,23948,23667,24453,24732,25279,26074,26010,26783,28946,29063,29269,30435,32479,32165,32170,31117,30741,30848,29496,29765,28734,27748,27519,26272,24146,22792,21014,19153,19042,18318,18192,17334,16760,16866,16266,15900,16538,16398,17081,17284,17369,17185,17337,17309,17453,16137,16753,16538,17232,17476,17570,18414,18561,18647,18540,18728,18964,19245,19292,19294,18712,18153,18245,17614,17200,16189,15829,15768,15800,15878,15901,15836,15791,15774,15781,15799,15846,15888,15966,16033,16121,16201,16294,16372,16454,16514,16563,16595,16616,16607,16584,16550,16474,16388,16285,16148,16015,15893,15767
15,22919,24203,25757,25844,25592,23437,22803,21886,21523,20006,25915,26693,27528,25627,26058,24528,24257,24114,24913,25034,25733,26448,26347,27088,29031,29267,29421,30529,32567,32237,32234,31049,30659,30774,29395,29723,28699,27749,27524,26240,24055,22787,21033,19206,19110,18396,18318,17432,16876,16988,16336,15968,16569,16451,17211,17417,17588,17371,17508,17424,16332,16277,16840,16722,17498,17656,18863,18406,18601,18689,18584,18771,19008,19287,19334,19337,18756,18198,18289,17659,17245,16237,15877,15816,15849,15927,15950,15885,15840,15823,15830,15847,15895,15936,16013,16081,16167,16248,16340,16418,16500,16560,16608,16640,16661,16651,16628,16594,16517,16431,16327,16190,16058,15935
16,24391,23432,24192,26447,26357,26180,23967,23162,22230,22472,20375,26620,27365,28378,26303,26811,25064,24758,24498,25263,25436,26121,26816,26673,27389,29108,29476,29585,30614,32652,32309,32193,30965,30564,30729,29379,29713,28705,27782,27479,26260,24075,22797,21060,19276,19207,18498,18468,17550,16983,17094,16382,16000,16630,16610,17335,17641,17776,17530,17598,17065,16463,16371,17102,16928,17672,18197,18876,18458,18654,18742,18640,18825,19061,19339,19388,19390,18810,18253,18344,17714,17302,16296,15936,15874,15908,15986,16010,15945,15899,15882,15889,15906,15953,15994,16071,16138,16224,16305,16397,16474,16556,16616,16663,16695,16715,16705,16681,16647,16570,16484,16380,16242,16109
17,23837,24943,23359,24765,26914,26962,26757,24325,23545,23111,22935,20919,27337,28141,29418,26977,27569,25644,25161,24907,25710,25851,26519,27192,27008,27691,29191,29682,29743,30709,32745,32249,32138,30877,30480,30715,29369,29750,28739,27732,27614,26279,24095,22820,21131,19391,19288,18637,18610,17679,17093,17128,16394,16141,16846,16768,17550,17797,17899,17633,17168,17153,16618,16599,17281,17081,18402,18232,18947,18532,18727,18816,18716,18899,19134,19411,19461,19463,18885,18329,18419,17789,17378,16375,16015,15953,15987,16066,16089,16024,15978,15961,15968,15984,16031,16072,16148,16215,16301,16381,16473,16550,16631,16691,16738,16769,16789,16778,16754,16719,16642,16555,16451,16313
18,23340,24447,24928,24002,25296,27457,27615,27301,24676,24471,23507,23465,21548,28000,28780,30394,27605,28332,26078,25602,25419,26098,26258,26910,27560,27338,27998,29271,29893,29900,30844,32769,32264,32102,30842,30488,30817,29414,29859,28753,27910,27606,26321,24216,22888,21241,19563,19402,18792,18739,17807,17175,17203,16639,16418,16982,17069,17799,17961,18078,17797,17281,17369,16951,16909,17501,18458,18439,18338,19053,18640,18833,18923,18824,19004,19240,19516,19568,19570,18993,18438,18527,17898,17487,16487,16127,16065,16099,16178,16201,16136,16090,16073,16079,16095,16141,16182,16258,16324,16410,16489,16581,16657,16738,16797,16844,16874,16894,16883,16858,16823,16745,16658,16553
19,25940,23866,24383,25465,24522,25761,28218,28098,27603,25684,24927,24147,23993,21978,28700,29454,31271,28303,29017,26587,26125,25784,26485,26671,27303,27929,27669,28303,29352,30090,30088,30997,32877,32301,32181,30917,30565,30942,29551,29935,29046,28001,27663,26406,24355,23018,21373,19774,19581,18947,18868,17905,17387,17460,16881,16639,17458,17505,18111,18228,18846,17926,17503,17792,17266,17172,18041,18573,18588,18490,19203,18792,18984,19073,18975,19154,19390,19664,19718,19720,19145,18592,18679,18049,17640,16643,16282,16220,16254,16333,16355,16291,16245,16227,16233,16248,16294,16334,16410,16475,16561,16640,16731,16807,16887,16945,16991,17021,17040,17028,17003,16967,16888,16801
20,26357,26294,23917,24934,26031,25133,26372,28645,28458,28864,26216,25419,24620,24583,22617,29378,30164,32288,29005,29743,27172,26443,26154,26870,27084,27693,28295,28002,28601,29426,30343,30268,31046,32897,32422,32265,31050,30719,31151,29597,30212,29112,28082,27781,26571,24520,23137,21560,20011,19728,19061,18955,18190,17576,17636,17022,17390,18089,17906,18440,18980,18956,18280,17831,18007,17432,18133,18113,18769,18786,18690,19401,18994,19182,19269,19175,19351,19588,19860,19917,19918,19346,18793,18878,18248,17840,16846,16485,16421,16456,16534,16557,16492,16445,16427,16433,16448,16493,16532,16608,16673,16758,16837,16927,17002,17081,17138,17183,17212,17230,17218,17192,17155,17076
21,28403,26880,26273,24518,25407,26587,25672,26778,28962,29662,29443,26604,25871,25086,25094,23092,30064,30936,33203,29693,30489,27437,26764,26525,27251,27499,28087,28670,28333,28903,29547,30410,30379,31084,33077,32577,32402,31243,30972,31283,30059,30414,29136,28201,28002,26808,24735,23346,21801,20292,19877,19182,19402,18416,17870,17776,17887,18044,18568,18296,19733,19061,19350,18638,18314,18240,18556,18287,18360,19012,19032,18938,19647,19240,19423,19511,19421,19594,19832,20103,20162,20163,19592,19040,19123,18492,18086,17096,16732,16668,16703,16781,16803,16738,16691,16672,16677,16691,16736,16775,16850,16914,16999,17076,17165,17239,17317,17373,17418,17446,17462,17449,17422,17384
22,27162,28810,26883,26776,25096,25987,27157,26118,27248,30306,30191,29919,26996,26259,25743,25741,23619,30752,31644,34132,30415,30573,27692,27085,26893,27637,27916,28489,29045,28663,29241,29601,30506,30411,31258,33267,32755,32652,31477,31096,31714,30342,30525,29252,28416,28230,27072,25007,23617,22096,20508,20059,19821,19737,18698,18198,18903,18560,18539,19032,20420,19843,19532,19776,19123,18706,18764,18703,18569,18646,19292,19314,19223,19926,19520,19700,19790,19704,19874,20114,20382,20444,20443,19875,19324,19404,18772,18367,17381,17015,16949,16984,17062,17083,17017,16970,16950,16955,16969,17013,17051,17125,17189,17272,17349,17436,17509,17585,17641,17683,17710,17726,17711,17683
23,27166,27493,28770,27286,27186,25616,26571,27559,26549,28350,30776,30769,30465,27466,26817,26212,26249,24184,31543,32159,35070,30564,30661,27955,27404,27262,28017,28322,28890,29414,29024,29338,29606,30521,30577,31395,33520,32923,32960,31621,31405,31782,30498,30664,29459,28641,28508,27330,25277,23920,22322,20739,20789,20199,19997,18988,19343,19606,19017,18986,22360,20536,20443,20006,20457,19533,19457,18930,19009,18878,18957,19597,19622,19531,20228,19825,20002,20093,20014,20180,20420,20686,20752,20749,20184,19634,19709,19075,18671,17689,17321,17253,17289,17366,17385,17320,17271,17251,17255,17268,17312,17349,17423,17485,17567,17641,17727,17798,17874,17927,17969,17994,18008,17992
24,27346,27610,27516,29219,27664,27609,26336,26958,27968,27612,28918,31185,31268,31027,27935,27254,26832,26806,24725,32199,32948,35000,30717,30755,28220,27724,27629,28400,28730,29290,29816,29110,29322,29637,30619,30685,31607,33794,33179,33124,31981,31499,31891,30608,30843,29752,28921,28763,27602,25571,24158,22701,21656,21185,20577,20392,20018,20027,20103,19498,24213,22538,21197,21018,20799,20948,19803,19621,19248,19323,19194,19276,19909,19933,19842,20536,20137,20310,20404,20331,20493,20734,20997,21066,21061,20499,19950,20020,19384,18981,18003,17631,17562,17597,17674,17693,17626,17578,17557,17560,17573,17615,17652,17724,17784,17864,17937,18021,18091,18164,18216,18256,18280,18293
25,27383,27585,27613,27888,29610,28211,28103,26748,27309,29123,28199,29230,31489,31838,31617,28369,27752,27321,27253,25342,32895,33018,34939,30859,30846,28478,28045,28000,28788,29141,29693,29788,29098,29330,29749,30698,30759,31802,34014,33281,33560,32032,31542,32028,30727,31096,30031,29145,29000,27853,25826,24563,23730,22142,21550,20899,21613,20739,20563,20499,25840,24374,23297,21797,21758,21328,20218,19977,19935,19560,19628,19502,19586,20208,20231,20144,20835,20440,20610,20707,20640,20797,21040,21299,21372,21366,20807,20257,20322,19683,19280,18307,17932,17860,17895,17972,17989,17922,17873,17852,17854,17866,17908,17943,18013,18071,18149,18220,18303,18370,18442,18492,18530,18552
26,28040,27731,27572,27943,28169,30138,28579,28363,27140,28513,29646,28580,29465,31938,32401,32095,28824,28295,27826,27922,25826,32922,33094,34877,31001,30937,28744,28372,28375,29172,29565,29690,29757,29020,29404,29853,30832,30876,31978,34109,33683,33592,32059,31598,32166,30932,31318,30296,29355,29220,28124,26195,25726,24280,22544,21883,22009,22284,21221,21008,28047,25971,25081,23993,22741,22292,20292,20434,20265,20230,19851,19913,19788,19871,20483,20509,20426,21114,20724,20891,20990,20930,21082,21325,21581,21658,21650,21093,20543,20602,19960,19557,18590,18210,18136,18171,18247,18263,18197,18147,18125,18127,18137,18177,18210,18278,18335,18411,18480,18560,18625,18696,18744,18780
27,27313,28319,27740,27886,28330,28578,30521,28967,28682,28291,28963,29945,29014,29788,32183,32909,32730,29210,28738,28351,28448,25838,32950,33157,34805,31150,31034,29008,28693,28743,29554,29512,29603,29665,29071,29478,29925,30990,31034,32060,34479,33661,33624,32127,31729,32397,31103,31532,30485,29539,29450,28411,27264,26338,24720,22919,23042,22754,22658,21648,29558,28171,26814,25889,25064,23207,21135,20447,20696,20530,20501,20117,20172,20046,20128,20732,20762,20683,21368,20983,21146,21248,21195,21341,21585,21839,21920,21908,21353,20804,20856,20210,19808,18845,18462,18385,18421,18496,18511,18445,18394,18372,18373,18382,18420,18451,18517,18571,18645,18712,18790,18854,18921,18968
28,27848,27452,28337,27960,28201,28566,28978,30754,29188,29614,28899,29177,30116,29436,30123,32598,33476,33154,29717,29180,28917,28422,25849,32972,33233,34738,31290,31119,29264,29015,29118,29538,29389,29523,29664,29098,29537,29989,31096,31060,32429,34480,33662,33635,32214,31879,32580,31302,31725,30718,29786,29898,29780,28152,26988,25258,24259,23893,23126,23035,29715,29754,28997,27500,27003,25459,21004,21285,20685,20936,20770,20746,20358,20402,20275,20360,20956,20990,20916,21597,21217,21377,21481,21435,21575,21821,22071,22154,22139,21587,21037,21083,20434,20032,19074,18687,18608,18644,18719,18733,18666,18615,18592,18592,18599,18635,18664,18728,18781,18852,18916,18993,19054,19120
29,29267,28120,27462,28506,28203,28582,29043,29155,31063,30064,29980,29131,29472,30424,29876,30447,32992,34019,33805,30093,29672,28898,28406,25853,32997,33302,34670,31433,31212,29531,29348,29026,29389,29302,29502,29670,29137,29633,30063,31109,31349,32425,34478,33713,33731,32358,32052,32751,31478,31903,30928,30127,30995,30373,28572,27308,26314,24875,24054,23401,30884,29915,30561,29867,28570,27343,21570,21063,21495,20902,21151,20985,20967,20571,20606,20481,20569,21158,21194,21125,21804,21428,21584,21691,21650,21786,22032,22278,22364,22345,21795,21245,21285,20633,20231,19278,18886,18805,18842,18916,18930,18863,18812,18787,18785,18791,18825,18852,18914,18965,19034,19096,19170,19230
30,28943,29600,28079,27693,28741,28549,28856,29162,29503,31995,30582,30127,29311,29714,30683,30295,30662,33271,34470,34330,30552,29673,28866,28394,25868,33013,33363,34612,31585,31302,29796,29232,28880,29287,29220,29470,29682,29192,29715,30023,31358,31360,32393,34513,33779,33883,32457,32226,32946,31577,32078,31299,31201,31570,30857,28964,28345,26975,25133,24296,32019,31132,30752,31963,30703,28913,22488,21589,21246,21684,21096,21344,21179,21163,20760,20788,20665,20755,21338,21378,21313,21989,21617,21769,21878,21844,21975,22220,22462,22551,22528,21980,21430,21463,20808,20407,19458,19064,18981,19017,19092,19104,19038,18985,18960,18956,18960,18993,19018,19078,19126,19193,19253,19326
31,28593,29105,29542,28271,28015,28988,28848,29073,29536,30229,32398,30682,30281,29478,30040,30946,30733,30953,33632,35019,34846,30528,29670,28845,28375,25885,33033,33435,34541,31729,31383,29651,29070,28738,29245,29159,29424,29713,29190,29689,30442,31460,31368,32476,34505,33871,33983,32532,32355,33122,31660,32394,32228,31623,31889,30952,29829,28787,27202,25267,31680,32318,31933,31895,32166,30954,22744,22474,21745,21412,21854,21270,21517,21349,21335,20928,20951,20830,20923,21499,21542,21481,22154,21786,21935,22046,22018,22142,22387,22625,22716,22691,22145,21593,21621,20963,20563,19619,19221,19136,19173,19247,19259,19192,19138,19112,19107,19109,19140,19163,19221,19267,19333,19391
32,18380,28780,29091,29785,28496,28202,29318,29004,29280,30200,30454,32660,30929,30470,29676,30188,31245,31073,31262,34005,35559,34738,30505,29663,28824,28362,25891,33063,33503,34468,31851,31222,29460,28915,28648,29178,29158,29421,29725,29169,29853,30610,31458,31388,32493,34561,33928,34054,32611,32426,33039,31708,32921,32334,31583,31843,31445,29961,28602,27129,33087,31923,33021,33042,32102,32543,23393,22809,22611,21887,21560,22006,21426,21669,21499,21490,21080,21098,20978,21074,21644,21690,21633,22303,21939,22085,22198,22173,22292,22537,22771,22863,22835,22291,21739,21762,21102,20702,19762,19361,19275,19312,19386,19397,19329,19275,19247,19241,19241,19270,19292,19348,19392,19456
33,15293,18546,28692,29332,30014,28824,28517,29418,29170,29974,30485,30737,32945,30999,30595,30002,30358,31417,31641,31566,34356,35429,34636,30482,29657,28809,28350,25904,33082,33571,34365,31704,31006,29313,28812,28575,29154,29153,29433,29667,29298,29803,30719,31434,31460,32542,34582,34032,34087,32670,32468,33243,32389,33174,32317,31633,32392,31643,29841,28581,32538,33363,32620,34067,33099,32396,24382,23393,22932,22737,22015,21694,22144,21564,21805,21635,21630,21217,21231,21113,21211,21776,21825,21770,22438,22077,22221,22334,22313,22427,22671,22902,22996,22965,22422,21870,21888,21226,20827,19891,19488,19400,19437,19511,19521,19452,19397,19367,19360,19359,19386,19406,19461,19504
34,16357,15446,18519,28911,29463,30220,28982,28618,29638,29879,30346,30681,30896,33117,31190,30844,30098,30684,31701,32021,31924,34351,35302,34540,30457,29659,28782,28343,25909,33110,33635,34143,31512,30877,29200,28703,28539,29151,29134,29379,29788,29258,29756,30694,31477,31504,32616,34637,34080,34122,32793,32923,34047,32893,33441,32621,32362,32901,31854,30108,32888,32851,34065,33763,34169,33350,24692,24448,23501,23045,22851,22131,21815,22266,21688,21927,21759,21757,21341,21352,21236,21336,21896,21947,21895,22561,22204,22343,22457,22440,22549,22792,23020,23115,23082,22540,21989,22003,21338,20940,20008,19602,19513,19551,19623,19632,19563,19506,19476,19468,19465,19491,19509,19562
35,20768,16430,15501,18574,29098,29671,30522,29246,28814,30051,30077,30526,30784,30963,33342,31385,31008,30295,30906,31878,32393,31903,34335,35174,34423,30430,29658,28762,28328,25920,33126,33458,33947,31372,30777,29121,28647,28513,29156,29096,29520,29716,29273,29765,30704,31494,31516,32684,34673,34095,34143,33070,33632,34354,33082,33613,33350,32772,33080,31986,34077,33231,33611,35001,33928,34398,25495,24673,24543,23601,23149,22955,22237,21924,22375,21800,22040,21872,21873,21456,21463,21349,21451,22007,22060,22011,22675,22319,22455,22570,22555,22660,22903,23128,23224,23189,22649,22097,22108,21442,21044,20115,19707,19616,19654,19726,19734,19663,19606,19575,19565,19561,19586,19603
36,28219,20902,16427,15362,18670,29236,29949,30627,29280,29314,30302,30193,30551,30909,31197,33608,31505,31125,30533,31173,32158,32197,31877,34325,35049,34315,30392,29651,28746,28311,25920,33010,33281,33757,31245,30698,29080,28619,28428,29130,29185,29480,29665,29248,29755,30741,31506,31598,32688,34682,34157,34427,33818,33943,34559,33276,34350,33722,32962,33299,34087,34450,33925,34269,35101,34135,26105,25459,24761,24634,23696,23247,23054,22336,22025,22479,21907,22146,21978,21983,21565,21569,21456,21560,22112,22167,22120,22781,22427,22561,22675,22663,22765,23007,23229,23327,23289,22751,22199,22206,21539,21141,20215,19806,19713,19750,19822,19828,19758,19700,19667,19657,19651,19675
