ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,27064,25917,25623,25140,21686,30099,28989,28446,26053,25429,23393,22617,22721,22946,23512,24138,24011,23954,24771,26272,26258,26171,27338,28848,27792,28082,26936,26846,26833,26210,26787,26099,25452,25343,23352,21405,19898,18724,17100,16032,15450,15096,14775,14393,14436,13808,13769,14630,14901,15736,16184,15989,16100,16303,16587,17104,17752,18368,18481,19741,15992,16032,16149,16450,16749,17221,20878,21361,21767,21958,22188,22042,21264,21123,20225,19863,19443,18666,18376,18416,18373,18217,18127,18068,18055,18077,18120,18204,18290,18426,18559,18722,18884,19064,19232,19410,19564,19705,19827,19933,20000,20045,20071,20040,19991,19914,19787,19657,19532,19394,19251,19147,19061,18986
11,29652,27103,25793,25591,25081,21553,30141,29025,28437,26123,25050,23418,22745,22814,22998,23424,24219,24038,23997,24918,26542,26415,26304,27462,28964,27904,28183,27053,26948,26961,26309,26808,26102,25450,25358,23383,21433,19931,18774,17155,15999,15490,15181,14868,14522,14584,14001,13952,14839,15149,16038,16371,16222,16371,16551,16815,17364,18087,18585,18628,15876,16317,16302,16551,16699,16974,20605,20908,21490,21891,22079,22304,22156,21377,21233,20333,19969,19546,18768,18477,18514,18469,18312,18221,18160,18146,18166,18207,18290,18376,18511,18643,18805,18966,19145,19312,19488,19642,19782,19903,20008,20074,20118,20144,20112,20063,19985,19857,19726,19601,19462,19319,19214,19128
12,29752,29632,27049,25732,25468,25203,21452,30122,28877,28423,25808,25233,23552,22706,22785,22995,23611,24191,24145,24131,24941,26607,26575,26439,27580,29081,28015,28288,27176,27049,27078,26330,26853,26143,25489,25394,23436,21472,19971,18848,17136,16054,15595,15277,14977,14713,14746,14221,14150,15044,15398,16201,16558,16445,16636,16763,17084,17682,18353,18714,15330,16160,16541,16691,16869,16948,20244,20619,21045,21622,22018,22203,22424,22274,21494,21346,20445,20079,19653,18874,18581,18615,18569,18412,18320,18257,18241,18260,18300,18382,18467,18601,18732,18893,19053,19231,19397,19573,19725,19864,19984,20089,20155,20198,20223,20190,20140,20061,19933,19802,19675,19537,19392,19287
13,30997,29823,29582,27019,25612,25500,25247,21531,30053,28933,28314,25760,25264,23589,22791,22786,22975,23631,24345,24164,24140,25162,26670,26730,26570,27701,29197,28121,28391,27297,27141,27102,26349,26912,26165,25503,25414,23466,21523,20023,18832,17210,16137,15690,15401,15129,14882,14946,14403,14317,15277,15599,16422,16782,16730,16853,17082,17405,17884,18496,15261,15630,16416,16897,16990,17115,20207,20263,20766,21187,21759,22150,22333,22550,22396,21615,21464,20561,20193,19764,18984,18689,18722,18674,18517,18423,18359,18341,18359,18399,18481,18565,18698,18828,18988,19147,19324,19489,19664,19816,19954,20073,20177,20242,20284,20308,20275,20224,20144,20016,19884,19757,19617,19473
14,28681,31009,29795,29632,26903,25392,25406,25232,21380,30080,28921,28259,25930,25649,23615,22905,22751,23038,23562,24320,24231,24344,25373,26737,26888,26704,27822,29309,28221,28493,27403,27149,27099,26395,26978,26208,25540,25493,23522,21582,20035,18881,17288,16222,15843,15615,15308,15073,15135,14587,14568,15437,15744,16632,16995,16950,17139,17403,17712,18092,14648,15557,15840,16739,17156,17231,19994,20270,20421,20919,21335,21903,22290,22469,22683,22526,21743,21589,20683,20314,19882,19099,18804,18835,18787,18628,18533,18467,18449,18467,18506,18587,18671,18803,18932,19091,19249,19425,19589,19763,19914,20052,20170,20274,20337,20379,20402,20367,20316,20236,20106,19974,19846,19706
15,26734,28736,30908,29844,29496,26918,25269,25426,25219,21435,30003,29006,28382,25970,25712,23646,23033,22995,22970,23580,24415,24458,24543,25596,26789,27037,26827,27942,29427,28317,28578,27447,27184,27126,26451,27060,26277,25589,25554,23591,21623,20102,18951,17376,16353,16047,15808,15483,15271,15330,14849,14699,15590,15916,16855,17211,17259,17477,17698,17868,14723,14893,15848,16203,17120,17441,20443,20072,20439,20586,21081,21491,22055,22437,22614,22823,22663,21879,21721,20813,20442,20006,19223,18927,18956,18907,18747,18651,18585,18567,18584,18623,18703,18785,18916,19044,19203,19360,19535,19699,19872,20022,20159,20276,20379,20441,20482,20504,20469,20417,20336,20206,20073,19944
16,29415,26802,28749,30885,29804,29453,26881,25311,25289,25219,21622,29984,29048,28530,25992,25933,23577,22992,22998,22990,23622,24645,24680,24738,25804,26846,27184,26947,28042,29522,28398,28600,27458,27224,27178,26492,27131,26350,25658,25625,23630,21707,20187,19053,17503,16540,16243,16029,15671,15466,15594,14970,14848,15749,16179,17062,17487,17608,17816,17923,15532,15012,15150,16199,16563,17403,19367,20488,20257,20618,20763,21253,21658,22217,22595,22768,22973,22810,22024,21862,20952,20578,20140,19356,19060,19088,19037,18876,18780,18714,18695,18711,18750,18829,18911,19041,19168,19325,19481,19656,19819,19991,20140,20276,20393,20494,20556,20595,20617,20581,20527,20446,20315,20181
17,29429,29208,26899,28559,30767,29823,29425,26826,25235,25319,25027,21588,30010,28961,28622,26009,26007,23746,22969,22886,23077,23847,24879,24892,24929,26016,26892,27329,27048,28126,29589,28433,28603,27495,27269,27229,26569,27258,26444,25707,25742,23683,21790,20231,19149,17691,16729,16434,16249,15894,15761,15766,15079,15008,16020,16438,17340,17896,17948,18147,15712,15866,15298,15575,16598,16899,19628,19534,20691,20456,20811,20953,21439,21838,22392,22765,22935,23134,22968,22180,22014,21101,20726,20286,19501,19205,19231,19179,19018,18922,18855,18836,18852,18890,18968,19049,19178,19304,19461,19616,19790,19952,20123,20271,20406,20521,20621,20682,20721,20741,20704,20650,20568,20436
18,28864,29318,29016,26893,28637,30757,29793,29413,26758,25099,25354,25034,21626,30020,28980,28607,25995,26058,23672,23085,22989,23298,24071,25109,25107,25113,26219,26940,27462,27150,28212,29611,28493,28664,27566,27311,27285,26676,27409,26567,25821,25780,23769,21868,20318,19314,17875,16951,16654,16505,16208,15909,15968,15488,15452,16450,16864,17910,18436,18349,16142,16041,16215,15804,16128,17103,19504,20001,19765,20915,20676,21024,21163,21644,22037,22585,22952,23118,23313,23142,22353,22182,21268,20891,20449,19663,19366,19390,19338,19178,19081,19015,18995,19010,19047,19125,19204,19332,19458,19613,19767,19940,20101,20271,20418,20552,20666,20764,20824,20862,20881,20843,20788,20705
19,27985,28715,29218,28927,27043,28627,30694,29777,29317,26685,25366,25294,24760,21555,30012,28862,28632,26065,26287,23654,23153,23145,23510,24295,25342,25330,25310,26415,26978,27600,27288,28359,29804,28658,28790,27654,27410,27413,26851,27621,26779,25928,25885,23888,22037,20507,19475,18083,17261,16969,16854,16380,16204,16231,15747,15848,16959,17464,18374,18751,16743,16442,16403,16703,16224,16595,19292,19971,20265,20025,21166,20923,21264,21399,21875,22261,22802,23163,23325,23514,23338,22546,22372,21456,21078,20633,19847,19548,19572,19521,19361,19264,19197,19177,19191,19227,19303,19382,19509,19633,19788,19941,20113,20272,20441,20586,20718,20830,20928,20986,21022,21041,21001,20945
20,29581,27938,28523,29240,28690,27021,28552,30721,29698,29342,26753,25326,25244,24717,21366,29999,28830,28667,26070,26430,23789,23298,23324,23733,24521,25580,25544,25502,26624,27027,27790,27573,28613,30084,28899,29048,27877,27618,27692,27198,28042,26956,26108,26045,24127,22356,20761,19755,18467,17652,17390,17127,16735,16626,16400,15956,16444,17615,17898,18642,17142,17020,16900,17089,17080,16598,19278,19602,20280,20567,20323,21454,21205,21538,21670,22139,22517,23051,23404,23562,23743,23562,22769,22591,21673,21294,20845,20057,19760,19784,19733,19573,19476,19409,19387,19401,19435,19510,19588,19714,19837,19990,20142,20312,20469,20636,20779,20909,21020,21116,21172,21207,21224,21183
21,31539,29425,27797,28256,29052,28473,27140,28475,30640,29742,29294,26715,25278,25177,24727,21365,30026,28860,28744,26168,26594,23906,23439,23492,23957,24753,25813,25765,25694,26827,27094,28054,27823,28871,30397,29237,29373,28258,28116,28232,27801,28256,27250,26355,26340,24485,22729,21107,20212,19008,18150,17604,17662,17180,16842,16692,16507,17148,17998,18254,17928,17452,17560,17762,17548,17508,19346,19677,19970,20637,20916,20666,21787,21533,21856,21983,22446,22813,23340,23685,23836,24009,23825,23030,22847,21926,21545,21091,20304,20009,20032,19981,19822,19724,19656,19633,19645,19678,19752,19828,19953,20074,20226,20375,20543,20698,20863,21004,21132,21241,21334,21389,21422,21437
22,29863,31193,29124,27710,28130,29010,28320,27119,28460,30639,29571,29250,26620,25178,24988,24556,21375,29911,28791,28844,26218,26582,24033,23586,23653,24183,24982,26049,25977,25876,27060,27257,28213,27965,29114,30705,29561,29806,28713,28650,28904,28013,28605,27532,26706,26844,24925,23184,21729,20804,19574,18527,18260,18271,17461,17200,17340,17312,17644,18526,19434,18216,18070,18711,18275,18028,19479,19683,20107,20393,21049,21318,21062,22171,21910,22222,22344,22800,23156,23673,24008,24153,24320,24130,23334,23145,22219,21836,21380,20593,20299,20321,20271,20112,20013,19943,19919,19930,19961,20033,20108,20230,20350,20499,20645,20810,20963,21125,21264,21389,21495,21587,21639,21669
23,30661,29741,30653,29038,27497,27900,28927,28168,27118,28452,30590,29427,29330,26447,24957,24986,24612,21313,29861,28934,28878,26310,26563,24164,23730,23836,24407,25210,26271,26194,26089,27182,27344,28376,28195,29341,30996,29961,30284,29207,29252,29121,28406,28875,27930,27172,27326,25457,23863,22381,21480,20073,19309,19093,18779,17906,17966,18276,17805,18163,21439,19814,19004,19340,19508,18891,20042,19856,20184,20595,20875,21517,21776,21513,22610,22341,22639,22756,23204,23547,24054,24377,24518,24676,24481,23682,23486,22554,22172,21712,20925,20632,20654,20603,20444,20345,20273,20247,20256,20286,20356,20428,20548,20664,20810,20954,21116,21265,21424,21560,21682,21785,21873,21923
24,31461,30461,29349,30587,28660,27342,27689,28908,28144,27052,28424,30387,29406,29208,26295,24989,24952,24649,21301,29755,28865,28911,26414,26554,24292,23890,24012,24632,25430,26503,26450,26171,27234,27435,28565,28380,29634,31377,30412,30784,29833,29501,29503,28724,29301,28475,27736,27921,26256,24567,23133,22067,21013,20111,19523,19393,18755,19032,18923,18370,23089,21929,20656,20469,20192,20245,20595,20478,20431,20742,21138,21411,22038,22286,22015,23098,22820,23103,23216,23655,23983,24477,24790,24926,25076,24874,24072,23868,22932,22550,22085,21297,21006,21026,20976,20817,20716,20643,20615,20622,20649,20716,20786,20903,21015,21157,21297,21455,21601,21757,21889,22008,22107,22192
25,30615,31164,30141,29249,30110,28411,27231,27722,28786,27976,26722,28243,30253,29347,29239,26277,24955,24774,24360,21277,29827,28959,28934,26512,26549,24425,24043,24193,24846,25662,26750,26563,26178,27320,27561,28777,28597,29956,31793,30932,31412,30040,29811,29736,29140,29739,29007,28343,28686,27038,25386,23828,23169,22022,20742,20027,20271,19917,19707,19708,25215,23632,22914,22333,21520,20946,20865,20978,21116,21044,21337,21717,21983,22595,22831,22551,23619,23331,23597,23706,24134,24445,24930,25232,25363,25504,25294,24488,24278,23339,22956,22486,21696,21407,21425,21375,21215,21113,21038,21009,21013,21037,21102,21167,21280,21389,21527,21662,21817,21959,22110,22238,22352,22448
26,31931,30252,30669,29924,28882,29665,28171,27213,27622,28835,28500,26601,28160,30107,29334,29118,26062,24800,24828,24442,21289,29907,29049,28973,26609,26545,24559,24183,24371,25065,25923,26779,26641,26318,27443,27734,28912,28881,30230,32236,31513,31539,30376,30102,30140,29712,30267,29647,29140,29363,27835,26119,25074,24340,22637,21307,21022,21440,20651,20404,27637,25836,24704,24760,23367,22309,20863,21392,21645,21780,21682,21955,22320,22579,23174,23397,23109,24160,23863,24112,24214,24631,24928,25403,25693,25819,25949,25731,24924,24709,23764,23381,22904,22113,21825,21842,21792,21632,21529,21451,21419,21421,21442,21503,21564,21673,21777,21910,22042,22192,22329,22476,22599,22709
27,31118,31595,29928,30504,29615,28597,29340,28190,27052,27351,28893,28354,26604,27973,30034,29248,29187,25974,24713,24662,24338,21341,29992,29139,29017,26723,26536,24676,24333,24549,25317,25967,26796,26725,26418,27588,27944,29126,29150,30654,32734,31688,31855,30579,30512,30639,30191,30858,30370,29929,30139,28510,27304,26183,25075,23209,22317,22186,22023,21358,30113,28354,26860,26516,26015,24132,21449,21338,22077,22313,22445,22320,22575,22924,23176,23754,23963,23666,24701,24394,24624,24720,25130,25412,25876,26154,26274,26392,26170,25364,25141,24191,23808,23324,22531,22245,22260,22210,22050,21945,21866,21831,21830,21848,21904,21961,22065,22164,22293,22420,22564,22697,22839,22958
28,31360,30764,31151,29699,30005,29249,28339,29232,28035,26980,27875,28720,28319,26551,27785,30024,29142,29243,26004,24747,24696,24400,21402,30077,29224,29054,26836,26521,24802,24484,24754,25371,25970,26864,26815,26565,27724,28167,29370,29513,31040,32808,31933,32103,30895,31016,31156,30750,31485,31172,30646,30844,29832,28495,26968,25705,24262,23455,22829,22729,30582,31001,29532,28941,27826,26768,21427,21922,22014,22741,22959,23089,22938,23174,23508,23753,24313,24510,24204,25222,24904,25114,25208,25611,25878,26331,26597,26712,26822,26596,25789,25560,24604,24221,23730,22935,22651,22664,22615,22454,22349,22267,22230,22225,22238,22291,22343,22442,22537,22661,22782,22922,23049,23187
29,30798,31169,30452,31057,29387,29601,28947,28218,29133,27944,27342,27766,28594,28083,26386,27705,29798,28959,29078,25829,24589,24755,24463,21457,30167,29310,29097,26952,26517,24935,24641,24794,25386,25969,26949,26897,26665,27931,28421,29687,29869,31097,33042,32087,32379,31324,31401,31685,31311,32119,31963,31268,32147,30887,29297,27641,26628,25312,24191,23362,31806,31369,32196,31323,30093,28611,21907,21884,22576,22650,23364,23565,23695,23520,23738,24056,24294,24838,25022,24708,25709,25379,25574,25666,26061,26314,26756,27010,27123,27226,26995,26189,25952,24992,24608,24110,23314,23032,23044,22995,22835,22728,22644,22604,22596,22604,22653,22700,22795,22884,23003,23120,23254,23377
30,31778,30602,30760,30338,30701,29015,29154,28846,28141,28815,28275,27225,27724,28525,28106,26411,27643,29718,29005,29146,25737,24642,24817,24533,21518,30253,29405,29128,27046,26512,25066,24680,24797,25434,26031,27012,26993,26858,28131,28706,29951,29886,31191,33157,32299,32734,31680,31895,32225,31828,32844,32670,32508,33218,31713,29931,28538,27769,25875,24846,32682,32654,32491,33841,32419,30788,23199,22255,22485,23176,23233,23935,24122,24251,24053,24254,24557,24789,25316,25488,25165,26149,25813,25993,26084,26471,26710,27141,27387,27499,27595,27360,26553,26310,25345,24961,24457,23661,23381,23391,23342,23183,23074,22988,22945,22933,22938,22981,23025,23115,23199,23314,23425,23556
31,32127,31577,30418,30747,29951,30325,28707,29118,28741,27915,29931,28227,27091,27606,28287,28008,26376,27513,29597,28907,29111,25789,24688,24881,24598,21571,30333,29497,29171,27146,26502,25053,24644,24787,25520,26074,27082,27140,27034,28426,29018,30006,30018,31281,33374,32627,33097,32106,32458,32802,32537,33421,33816,33626,33991,32244,30660,29544,28269,26249,32387,33559,33831,34083,34826,33061,24003,23510,22804,23026,23715,23756,24449,24623,24751,24532,24716,25006,25232,25744,25904,25572,26542,26200,26368,26456,26836,27061,27486,27725,27835,27924,27685,26879,26629,25661,25277,24768,23971,23693,23702,23654,23494,23385,23295,23249,23234,23235,23275,23314,23399,23480,23589,23696
32,21316,31942,31323,30152,30428,29738,29977,28574,28879,28498,28691,29967,28083,26977,27599,28217,27764,26243,27292,29364,28843,29053,25848,24745,24950,24661,21625,30419,29582,29203,27234,26527,25063,24684,24866,25570,26157,27156,27301,27243,28644,28983,30138,30113,31475,33632,32940,33547,32577,32952,33422,33194,34431,34621,34186,34432,32971,31618,29852,28533,33346,33238,34565,35126,34975,35455,24775,24300,24002,23292,23507,24194,24222,24907,25067,25195,24956,25126,25403,25624,26120,26268,25932,26890,26542,26697,26783,27157,27373,27793,28024,28133,28214,27972,27167,26912,25941,25557,25043,24246,23969,23978,23930,23771,23659,23567,23519,23500,23497,23534,23568,23650,23725,23831
33,15897,21233,31640,31180,29884,29952,29367,29970,28469,28740,29299,28637,29907,28036,26882,27406,28181,27787,26180,27186,29299,28844,29007,25896,24799,25008,24725,21685,30504,29667,29218,27191,26461,25018,24686,24917,25568,26182,27286,27499,27417,28582,29080,30204,30215,31644,33842,33241,33945,32936,33581,33937,34078,35390,35106,34692,35270,33789,31899,30046,33508,34195,34245,35858,35822,35491,25776,24951,24736,24432,23719,23927,24614,24631,25306,25454,25582,25326,25482,25749,25963,26444,26585,26245,27191,26838,26982,27066,27437,27645,28058,28283,28391,28466,28220,27416,27156,26183,25799,25281,24485,24210,24218,24170,24010,23897,23803,23751,23730,23724,23757,23788,23865,23937
34,16621,15828,21023,31502,30862,29651,29660,29413,29839,28338,29843,29326,28607,29880,27884,26669,27288,27966,27735,26117,27129,29337,28849,28940,25958,24833,25080,24786,21735,30579,29738,29197,27160,26399,25023,24689,24970,25661,26316,27379,27698,27410,28650,29131,30306,30403,31906,34072,33595,34275,33488,33991,34733,34734,35644,35405,35327,35854,33875,31980,33525,34386,35002,35418,36352,36268,26302,25890,25336,25114,24805,24090,24292,24979,24985,25652,25790,25917,25646,25790,26046,26254,26725,26858,26515,27450,27092,27226,27311,27679,27880,28288,28506,28613,28682,28433,27631,27366,26393,26009,25487,24691,24418,24425,24377,24217,24102,24006,23953,23929,23919,23949,23976,24050
35,22098,16507,15701,20904,31221,30593,29387,29664,29338,29575,29232,29788,29091,28422,29866,27780,26672,27192,27898,27583,26065,27179,29356,28860,28886,26024,24882,25135,24846,21783,30654,29715,29165,27092,26390,25052,24704,24981,25750,26487,27541,27673,27465,28654,29202,30422,30607,32085,34341,33892,34788,33893,34834,35454,35077,36007,35867,35810,35905,33917,34729,34296,35274,36169,35963,36868,27572,26405,26227,25664,25436,25123,24407,24605,25291,25288,25948,26076,26203,25918,26051,26296,26501,26962,27090,26744,27668,27307,27434,27521,27886,28080,28483,28696,28801,28865,28614,27813,27545,26571,26187,25662,24867,24595,24601,24552,24392,24276,24178,24122,24095,24083,24110,24134
36,28080,22038,16387,15687,20819,30953,30375,29316,29459,29147,30473,29057,29676,29010,28333,29932,27769,26574,27087,27833,27449,26021,27230,29381,28855,28831,26083,24930,25195,24911,21835,30619,29687,29124,27075,26389,25023,24732,25050,25852,26564,27507,27688,27490,28706,29364,30543,30825,32363,34562,34370,35349,34673,35569,35848,35361,36486,36376,35970,36003,34348,35469,35084,36346,36533,36292,28562,27653,26694,26514,25944,25711,25395,24679,24873,25558,25547,26200,26320,26446,26148,26270,26509,26712,27164,27286,26938,27853,27490,27612,27699,28062,28250,28648,28856,28960,29020,28767,27968,27697,26722,26339,25812,25017,24746,24750,24701,24541,24424,24324,24266,24237,24222,24246
