ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,18993,19362,19401,18952,18575,23033,24774,24463,23088,23094,21753,20559,21401,21793,21680,21254,21299,20288,21246,22507,20686,20273,20328,21282,20607,20466,20144,19833,19842,18982,18914,18581,18312,18186,17981,17740,16842,16628,16023,15623,15078,14526,14149,14173,13635,13226,13017,13288,13186,12814,12620,12064,11754,11064,10580,10392,10049,10077,9865,10000,12540,12158,11843,11110,10692,10606,9526,9688,9399,9198,9410,9143,9101,8980,8655,8768,8617,8471,8449,8408,8293,8182,8074,7960,7846,7733,7615,7508,7395,7298,7199,7112,7030,6960,6891,6832,6772,6716,6661,6611,6557,6505,6456,6398,6342,6284,6217,6153,6093,6032,5967,5913,5860,5807
11,22986,18726,19047,19100,18657,18181,22477,24360,24035,22578,22772,21416,20236,20979,21407,21347,20973,20957,19981,20877,22320,20527,20166,20259,21215,20568,20442,20162,19834,19878,19026,18901,18567,18293,18169,17971,17707,16785,16540,15941,15320,14985,14533,14123,14150,13655,13276,13013,13310,13238,12870,12560,12047,11739,11068,10554,10449,10074,10146,9857,12862,12522,12169,11811,11159,10670,9789,9535,9722,9434,9234,9444,9178,9135,9013,8687,8799,8648,8500,8477,8437,8321,8210,8102,7988,7874,7760,7643,7535,7422,7325,7225,7139,7056,6986,6917,6858,6797,6740,6686,6636,6582,6530,6481,6423,6367,6309,6242,6178,6118,6056,5992,5937,5885
12,22360,22461,18314,18701,18715,18339,17755,22146,23869,23516,22225,22406,21036,19942,20564,21123,20878,20640,20560,19685,20529,21941,20363,20058,20189,21148,20529,20425,20182,19841,19890,18962,18851,18519,18286,18124,17897,17662,16705,16458,15734,15236,14966,14520,14123,14146,13685,13322,13000,13354,13307,12833,12521,12057,11738,11063,10585,10509,10100,10170,13356,12860,12479,12168,11813,11167,9817,9835,9570,9757,9470,9270,9480,9213,9169,9047,8721,8830,8679,8530,8507,8466,8350,8239,8131,8017,7902,7789,7671,7563,7450,7352,7252,7166,7082,7012,6942,6883,6822,6765,6711,6661,6607,6555,6507,6448,6393,6335,6267,6203,6143,6081,6017,5962
13,21590,21872,22031,17973,18317,18261,17914,17459,21570,23446,23144,21746,22130,20473,19530,20241,20746,20633,20341,20297,19403,20261,21567,20204,19956,20122,21079,20489,20403,20192,19816,19765,18902,18797,18483,18231,18071,17847,17595,16630,16280,15698,15215,14942,14523,14135,14173,13723,13346,13007,13375,13254,12792,12449,12066,11728,11112,10616,10539,10117,13436,13306,12843,12400,12184,11808,9770,9826,9872,9608,9794,9508,9310,9517,9251,9206,9083,8756,8864,8712,8562,8538,8497,8381,8270,8161,8047,7932,7818,7700,7592,7478,7381,7280,7193,7110,7038,6969,6909,6849,6792,6738,6688,6634,6583,6534,6476,6420,6362,6294,6230,6170,6108,6043
14,21135,21071,21475,21568,17715,17897,17896,17647,17097,21250,22884,22503,21115,21671,20118,19093,19835,20400,20181,19872,19928,19102,19986,21187,20041,19842,20047,21004,20446,20380,20189,19741,19688,18830,18740,18440,18198,17989,17774,17491,16465,16215,15684,15188,14913,14525,14150,14166,13722,13375,13007,13348,13222,12773,12396,12054,11780,11153,10662,10563,13172,13402,13287,12819,12440,12184,9946,9793,9868,9914,9651,9836,9551,9353,9559,9293,9247,9123,8796,8902,8749,8598,8573,8531,8416,8304,8195,8080,7965,7851,7733,7624,7510,7412,7311,7223,7139,7068,6998,6938,6878,6821,6767,6718,6664,6613,6564,6506,6450,6392,6324,6260,6200,6137
15,21232,20505,20596,20982,21115,17312,17445,17493,17259,16821,20661,22187,22017,20537,21369,19710,18687,19424,20122,19756,19511,19586,18799,19715,20806,19870,19738,19971,20929,20404,20341,20084,19609,19581,18734,18644,18388,18115,17873,17648,17445,16358,16158,15659,15159,14881,14559,14146,14149,13737,13412,13002,13372,13188,12750,12330,12093,11802,11189,10673,13397,13155,13416,13277,12812,12391,10189,9977,9842,9917,9963,9700,9884,9600,9403,9607,9341,9293,9169,8841,8946,8791,8639,8613,8571,8455,8343,8233,8118,8002,7888,7769,7660,7545,7447,7345,7257,7173,7101,7031,6972,6912,6855,6802,6752,6699,6647,6599,6540,6484,6426,6358,6293,6233
16,21755,20649,20045,20053,20600,20484,16752,16964,17127,16905,16361,19973,21471,21356,20040,20964,19245,18258,18975,19675,19347,19148,19247,18498,19444,20424,19697,19629,19892,20855,20328,20203,19987,19512,19473,18654,18524,18277,18014,17754,17675,17332,16281,16094,15627,15136,14857,14584,14103,14147,13738,13317,12981,13351,13161,12699,12348,12099,11842,11225,13696,13319,13153,13385,13324,12814,10049,10227,10035,9900,9974,10020,9758,9941,9658,9461,9663,9397,9348,9223,8894,8997,8841,8687,8661,8617,8501,8389,8278,8162,8046,7931,7811,7702,7586,7487,7385,7297,7212,7140,7070,7011,6952,6896,6842,6793,6739,6688,6639,6580,6524,6466,6398,6333
17,20767,21158,20085,19483,19694,20016,19912,16505,16598,16717,16628,15931,19367,20781,20901,19425,20664,18841,17979,18613,19296,18947,18788,18909,18199,19163,20045,19531,19515,19817,20756,20184,20067,19875,19366,19336,18531,18395,18122,17910,17757,17564,17266,16207,16024,15574,15120,14825,14559,14094,14134,13629,13298,12978,13369,13112,12747,12368,12126,11878,14143,13640,13317,13170,13501,13302,10394,10113,10297,10105,9969,10043,10088,9826,10008,9726,9529,9729,9463,9412,9286,8956,9057,8899,8744,8716,8672,8555,8442,8331,8214,8097,7981,7860,7750,7634,7534,7432,7343,7258,7186,7117,7058,6999,6943,6889,6840,6787,6735,6687,6628,6572,6513,6445
18,21665,20194,20556,19489,19093,19057,19384,19450,16061,16215,16261,15951,15265,18722,19980,20324,18886,20330,18429,17631,18114,18893,18553,18424,18558,17888,18886,19660,19364,19393,19701,20597,20037,19933,19716,19229,19165,18354,18216,17946,17927,17582,17458,17152,16122,15946,15532,15092,14733,14561,14070,14056,13576,13224,12983,13300,13189,12783,12394,12184,14034,14084,13638,13324,13236,13454,10535,10551,10194,10377,10185,10049,10122,10166,9905,10086,9804,9607,9805,9539,9486,9358,9027,9125,8966,8808,8779,8734,8617,8502,8390,8272,8154,8037,7916,7805,7688,7588,7485,7395,7311,7240,7171,7113,7054,6998,6945,6895,6842,6790,6742,6683,6627,6568
19,20475,20974,19731,20000,19035,18498,18400,18868,18932,15716,15794,15681,15377,14736,17999,19337,19786,18348,19904,17901,17123,17723,18488,18148,18059,18212,17578,18610,19272,19199,19254,19514,20409,19881,19760,19546,19069,18972,18129,17981,18008,17741,17462,17346,17046,15990,15834,15436,14992,14645,14524,13884,14004,13448,13115,12930,13357,13131,12778,12383,14358,13958,14085,13535,13287,13172,11026,10727,10641,10286,10468,10274,10138,10209,10253,9992,10171,9890,9694,9889,9622,9567,9438,9105,9200,9039,8879,8849,8802,8684,8569,8455,8336,8217,8099,7977,7865,7747,7646,7543,7454,7370,7300,7232,7174,7115,7059,7006,6957,6904,6852,6804,6745,6688
20,20138,19948,20490,19104,19530,18366,17839,17871,18427,18303,15268,15337,15055,14947,14227,17287,18603,19197,17747,19585,17444,16762,17333,18081,17753,17695,17864,17270,18337,18885,18985,18999,19223,20199,19578,19468,19320,18793,18635,17817,17960,17694,17554,17292,17170,16839,15818,15671,15259,14833,14509,14306,13786,13826,13258,12932,12968,13309,13069,12743,14342,14244,13983,13984,13463,13139,11086,11075,10823,10737,10382,10563,10369,10232,10302,10345,10085,10262,9982,9786,9978,9711,9652,9521,9187,9279,9116,8954,8921,8873,8754,8637,8522,8402,8282,8163,8040,7927,7808,7707,7604,7517,7434,7364,7296,7238,7180,7124,7072,7023,6970,6918,6869,6811
21,20973,19475,19403,19869,18580,18795,17683,17271,17293,17889,17808,14756,14739,14557,14322,13646,16669,17874,18744,17164,19152,17068,16407,16942,17679,17358,17334,17514,16965,18060,18450,18540,18646,18861,19792,19102,19020,18777,18188,18077,17601,17486,17405,17344,17011,16925,16577,15561,15402,15048,14681,14277,14218,13629,13685,13076,13008,12917,13276,13041,14483,14205,14249,13912,13887,13310,11587,11126,11168,10918,10832,10478,10657,10463,10326,10394,10435,10176,10351,10072,9877,10065,9797,9736,9603,9268,9355,9190,9025,8989,8940,8820,8702,8586,8464,8343,8223,8099,7984,7866,7766,7665,7578,7496,7427,7359,7302,7244,7189,7137,7088,7035,6984,6935
22,18959,20359,19028,18921,19421,18015,18037,17087,16699,16687,17290,17294,14259,14162,14034,13735,13026,16005,17058,18111,16582,18626,16689,16047,16552,17273,16957,16969,17173,16655,17728,18092,18272,18352,18411,19358,18597,18505,18127,17724,17883,17164,17245,17161,17014,16736,16641,16263,15274,15097,14832,14398,14204,13999,13417,13480,13127,12934,12877,13258,14782,14326,14225,14072,13721,13771,12155,11638,11212,11253,11005,10919,10567,10744,10549,10412,10478,10518,10261,10432,10156,9962,10144,9877,9812,9677,9341,9423,9256,9088,9050,8998,8878,8758,8641,8518,8395,8274,8149,8035,7918,7820,7720,7634,7553,7484,7418,7361,7304,7250,7197,7149,7096,7045
23,17781,18536,19923,18523,18418,18692,17308,17447,16478,16206,16236,16933,16838,13769,13668,13387,13085,12454,15268,16440,17506,16315,18105,16314,15687,16164,16861,16566,16602,16821,16294,17453,17835,17990,18025,18035,18960,18057,17963,17614,17581,17380,16861,16995,16894,16754,16429,16321,15910,15032,14840,14544,14305,13994,13724,13189,13508,13055,12918,12892,14778,14586,14340,14115,13915,13576,12403,12119,11704,11284,11324,11079,10992,10644,10818,10623,10486,10550,10588,10333,10501,10227,10034,10210,9943,9875,9738,9401,9478,9309,9137,9096,9043,8921,8801,8682,8558,8434,8312,8188,8076,7961,7864,7766,7681,7601,7534,7468,7412,7355,7301,7250,7202,7149
24,17609,17419,18017,19290,17972,17733,17948,16655,16733,15785,15553,15672,16352,16257,13385,13236,12831,12610,11949,14611,15662,17185,16049,17589,15932,15328,15777,16459,16175,16240,16453,16010,17189,17623,17682,17736,17619,18582,17521,17502,17447,17130,17132,16657,16741,16621,16466,16085,15956,15607,14722,14564,14462,14028,13696,13470,13258,13468,12915,12856,14807,14666,14665,14161,13877,13728,12506,12382,12158,11750,11337,11376,11134,11047,10703,10874,10680,10542,10604,10640,10389,10551,10281,10089,10258,9993,9920,9782,9445,9516,9343,9169,9125,9069,8947,8826,8706,8581,8456,8335,8213,8103,7991,7895,7798,7716,7637,7570,7506,7451,7395,7342,7290,7243
25,16947,17168,17044,17556,18913,17403,16978,17305,16014,16019,15183,15208,15161,15919,15836,12906,12689,12348,12049,11324,13961,15493,16859,15784,17068,15562,14962,15391,16057,15776,15843,16213,15813,16923,17375,17415,17360,17231,18120,17053,17385,17054,16926,16942,16372,16507,16275,16117,15704,15627,15305,14536,14508,14200,13783,13429,13426,13114,13365,12856,15360,14712,14720,14497,13944,13699,12925,12493,12401,12178,11777,11373,11410,11173,11085,10746,10914,10720,10582,10642,10677,10428,10585,10318,10128,10290,10026,9949,9809,9472,9536,9361,9184,9137,9079,8957,8834,8713,8588,8465,8346,8227,8119,8009,7915,7820,7739,7661,7597,7533,7479,7424,7371,7321
26,16789,16544,16942,16470,17141,18244,16727,16531,16611,15391,15382,14967,14782,14834,15443,15326,12395,12157,11693,11443,10734,13856,15323,16534,15528,16551,15189,14599,15003,15640,15334,15578,16049,15552,16630,17048,17088,17007,16857,17657,16950,17095,16902,16694,16713,16129,16213,15922,15728,15451,15360,15141,14507,14289,13941,13463,13373,13243,12992,13291,15310,15257,14756,14579,14331,13768,13230,12836,12488,12399,12176,11783,11389,11424,11192,11104,10770,10934,10741,10605,10662,10694,10449,10600,10337,10150,10304,10042,9960,9818,9482,9538,9362,9181,9131,9071,8949,8826,8704,8580,8459,8343,8227,8122,8013,7922,7829,7750,7674,7610,7548,7495,7441,7389
27,16775,16540,16245,16529,16212,16592,17458,16108,15787,16002,14798,15031,14697,14414,14314,14873,14773,11855,11729,11054,10844,10681,13753,15156,16215,15271,16025,14813,14244,14608,15222,15170,15377,15816,15275,16399,16703,16724,16616,16489,17569,16689,16936,16680,16461,16476,15889,15917,15482,15473,15171,15192,15174,14287,14019,13673,13430,13207,13091,12961,15223,15143,15349,14639,14266,14120,13398,13101,12809,12468,12381,12159,11776,11391,11424,11197,11110,10782,10942,10751,10615,10669,10698,10456,10602,10343,10158,10304,10044,9958,9814,9478,9527,9349,9166,9112,9050,8928,8805,8684,8563,8445,8333,8219,8116,8010,7921,7830,7752,7678,7616,7555,7503,7450
28,15470,16501,16227,15824,16107,15661,15894,16911,15519,15171,15288,14515,14724,14416,13875,13812,14376,14448,11426,11106,10549,10817,10624,13654,14990,15898,15006,15510,14436,13879,14192,15087,15076,15204,15613,15006,16095,16379,16393,16284,16391,17252,16568,16702,16474,16215,16274,15610,15497,15250,15203,14996,15276,14908,13997,13745,13616,13233,13070,12985,15271,15155,15314,15180,14337,14072,12980,13287,13053,12770,12436,12353,12132,11757,11383,11414,11192,11106,10783,10940,10750,10615,10665,10692,10453,10593,10339,10157,10294,10036,9945,9799,9464,9506,9325,9140,9083,9020,8898,8776,8659,8540,8426,8316,8204,8104,8001,7913,7825,7749,7676,7616,7556,7505
29,14740,15226,16216,15787,15519,15707,15083,15386,16278,14886,14643,14952,14241,14431,14081,13450,13320,14002,13935,10871,10626,10545,10791,10572,13550,14823,15579,14739,14987,14058,13494,14090,15016,14921,15005,15398,14776,15813,16050,16054,16246,16125,17116,16415,16555,16227,15968,15993,15177,15203,14937,15026,15082,14969,14636,13756,13746,13424,13062,12953,14931,15227,15215,15097,14841,14157,12865,12833,13232,13001,12728,12402,12321,12101,11735,11370,11400,11184,11097,10781,10934,10745,10610,10656,10681,10446,10580,10330,10151,10279,10023,9927,9779,9446,9480,9298,9110,9051,8986,8866,8747,8632,8517,8405,8297,8189,8091,7989,7905,7818,7744,7673,7613,7555
30,14127,14408,14925,15933,15502,15060,15215,14731,14949,15688,14324,14269,14703,13926,14029,13772,13087,12936,13487,13417,10384,10623,10532,10769,10523,13453,14661,15262,14472,14466,13661,13380,14012,14912,14768,14856,15140,14553,15563,15777,15882,15942,15999,16933,16293,16308,15934,15662,15525,14857,14869,14789,15097,14875,14721,14429,13837,13647,13269,12942,14911,14823,15232,15107,14779,14661,12807,12739,12789,13180,12953,12689,12369,12291,12072,11715,11359,11388,11176,11090,10780,10928,10740,10604,10648,10670,10439,10567,10321,10144,10263,10009,9909,9759,9426,9454,9270,9080,9018,8953,8837,8721,8610,8496,8387,8282,8175,8080,7981,7898,7813,7740,7671,7613
31,14820,13810,14052,14601,15550,15070,14690,14847,14219,14276,15087,14055,14119,14360,13610,13747,13491,12744,12371,12987,12880,10375,10611,10528,10741,10470,13351,14491,14932,14214,13939,13561,13347,13898,14779,14638,14667,14936,14325,15278,15688,15592,15821,15785,16765,16077,16010,15644,15212,15251,14561,14665,14793,14750,14530,14390,14462,13719,13422,13088,14701,14878,14909,15000,14734,14552,13138,12732,12706,12754,13137,12913,12657,12344,12269,12050,11700,11353,11381,11174,11088,10783,10927,10738,10603,10644,10664,10436,10558,10316,10140,10251,9999,9895,9743,9411,9432,9246,9054,8992,8929,8816,8703,8594,8482,8375,8272,8168,8074,7977,7896,7813,7742,7674
32,9534,14532,13638,13870,14403,15316,14718,14284,14266,13697,13803,14892,13841,13841,14107,13251,13446,13163,12260,11906,12515,12797,10370,10606,10524,10720,10420,13253,14324,14610,13928,13878,13549,13286,13822,14664,14479,14496,14726,14125,15279,15492,15465,15638,15649,16529,15822,15766,15176,14925,14974,14347,14661,14455,14326,14221,14383,14322,13499,13242,15074,14648,14917,14758,14673,14542,12781,13002,12713,12682,12729,13104,12883,12636,12329,12255,12037,11694,11355,11381,11179,11093,10791,10931,10743,10608,10646,10664,10438,10555,10315,10142,10246,9994,9886,9733,9401,9417,9229,9036,8975,8913,8803,8693,8585,8476,8371,8270,8167,8075,7980,7900,7819,7749
33,7640,9257,14271,13368,13656,13995,14895,14336,13914,13917,13180,13647,14739,13623,13618,13770,12970,12970,12910,11879,11480,12462,12717,10362,10596,10510,10692,10366,13146,14147,14261,13861,13855,13519,13208,13741,14581,14377,14319,14551,14108,15116,15381,15341,15513,15473,16231,15573,15353,14924,14577,14753,14231,14236,14119,14047,14144,14127,14094,13389,14753,15041,14703,14633,14428,14516,12811,12739,12990,12706,12672,12716,13086,12867,12627,12325,12253,12035,11698,11367,11392,11192,11106,10807,10944,10757,10621,10657,10672,10448,10560,10323,10151,10248,9997,9885,9731,9399,9409,9221,9029,8968,8908,8801,8692,8586,8479,8375,8276,8175,8084,7991,7912,7832
34,8556,7494,9185,14017,13175,13389,13597,14541,13924,13508,13527,13107,13444,14554,13356,13339,13480,12743,12714,12741,11453,11460,12416,12638,10358,10595,10501,10658,10314,13051,13977,14198,13836,13849,13451,13155,13674,14458,14206,14141,14530,13894,15022,15224,15209,15378,15289,15988,15229,15128,14552,14228,14594,13721,13826,13650,13878,13860,13858,13948,14835,14720,15068,14529,14430,14169,12839,12746,12747,12990,12709,12672,12715,13080,12863,12629,12331,12262,12043,11712,11387,11410,11213,11126,10830,10965,10777,10640,10674,10687,10465,10572,10337,10166,10257,10007,9891,9735,9403,9410,9223,9031,8971,8912,8807,8700,8595,8489,8387,8289,8190,8101,8008,7931
35,10191,8411,7415,8998,13799,12905,12969,13438,14201,13546,13221,13331,12858,13155,14378,13067,13145,13202,12546,12354,12353,11427,11441,12366,12545,10358,10583,10491,10633,10254,12928,13935,14179,13823,13805,13414,13071,13587,14336,14081,14186,14400,13847,14939,15131,15066,15199,15104,15685,15033,14818,14319,14126,14303,13432,13548,13592,13712,13705,13771,15006,14796,14825,14979,14203,14234,12986,12736,12766,12763,12998,12721,12681,12723,13083,12868,12639,12345,12277,12058,11732,11412,11434,11239,11151,10858,10990,10801,10664,10695,10706,10485,10589,10355,10185,10271,10022,9902,9745,9414,9419,9232,9041,8981,8923,8819,8714,8611,8506,8405,8308,8210,8121,8030
36,12889,10024,8320,7296,8930,13491,12474,12847,12957,13778,13201,12967,13005,12686,12996,14193,12941,12801,12929,12180,12025,12236,11404,11419,12313,12463,10348,10569,10482,10607,10198,12899,13936,14131,13793,13760,13338,13006,13467,14242,14148,14084,14347,13761,14860,15015,14893,14993,14907,15476,14831,14702,14345,14029,14228,13409,13692,13592,13708,13732,14945,14975,14856,14693,14852,14083,13103,12920,12763,12792,12784,13013,12739,12696,12736,13092,12879,12655,12364,12298,12079,11756,11440,11461,11268,11179,10888,11018,10829,10691,10719,10728,10508,10608,10377,10207,10288,10039,9917,9759,9430,9433,9247,9055,8996,8938,8837,8732,8630,8526,8426,8330,8233,8146
