ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,36254,35580,35347,33555,27858,39291,35491,35070,32942,32655,30775,30032,30276,30201,30209,30965,31167,31215,33148,34362,35230,35340,36724,38419,38235,37855,36529,35803,36436,35273,35046,34462,33545,33318,30586,28644,26911,25402,23475,22399,21539,20726,20538,19718,20033,18845,18743,20051,20012,20977,20883,21198,20783,21006,21562,22194,22529,23156,23280,24072,20783,21281,20888,21289,21697,22299,24318,24372,24265,24729,24404,24024,23291,22906,21808,21196,20447,19988,19508,19807,20003,20053,19951,19874,19836,19831,19841,19892,19936,20025,20101,20200,20288,20387,20463,20541,20588,20618,20627,20621,20574,20507,20427,20294,20152,19990,19788,19593,19414,19233,19055,18923,18816,18724
11,39312,35808,35005,34830,33062,27529,38877,35123,34708,32473,32411,30718,29949,30218,30270,30039,31004,31198,31062,33066,34578,35319,35445,36797,38500,38328,37924,36655,35902,36532,35347,35050,34473,33532,33345,30607,28650,26948,25410,23510,22124,21620,20831,20606,19844,20194,19029,18931,20235,20253,21198,21082,21420,21024,21309,21778,22453,22817,23311,23291,21135,21041,21549,21126,21587,21955,24478,24266,24457,24348,24809,24484,24103,23369,22983,21884,21271,20521,20060,19579,19875,20070,20119,20017,19940,19901,19895,19905,19954,19998,20085,20160,20258,20345,20442,20518,20596,20644,20674,20683,20677,20630,20564,20484,20352,20209,20047,19845,19651,19472,19290,19112,18980,18873
12,39235,38798,35344,34400,34348,32709,27136,38489,34794,34414,32209,32356,30560,29831,30197,30140,30009,31037,31258,31113,33079,34513,35409,35547,36875,38581,38417,37993,36778,35988,36622,35341,35068,34461,33536,33346,30609,28658,26965,25427,23253,22190,21714,20927,20704,20007,20385,19240,19116,20446,20459,21392,21268,21680,21271,21533,22067,22757,23002,23402,20523,21394,21267,21830,21413,21774,23836,24455,24359,24548,24438,24896,24570,24189,23454,23066,21966,21352,20600,20137,19656,19951,20144,20193,20090,20012,19972,19965,19974,20022,20065,20152,20224,20321,20407,20505,20581,20659,20707,20737,20747,20740,20694,20628,20548,20415,20273,20111,19909,19715,19535,19354,19175,19043
13,38850,38737,38073,34833,33941,33831,32355,26705,38135,34489,33963,31976,32354,30574,29771,30025,30095,29993,30906,31124,31092,33188,34449,35500,35651,36948,38665,38511,38054,36900,36076,36614,35310,35093,34474,33537,33358,30629,28668,26992,25213,23319,22280,21810,21035,20850,20174,20567,19467,19293,20611,20633,21583,21536,21939,21460,21816,22389,22851,23133,20720,20753,21642,21576,22165,21628,23791,23793,24557,24459,24646,24535,24991,24664,24281,23545,23155,22054,21439,20686,20221,19740,20033,20226,20273,20169,20091,20050,20042,20050,20097,20139,20224,20296,20391,20477,20575,20651,20729,20777,20808,20817,20811,20765,20699,20619,20486,20344,20182,19980,19785,19606,19424,19246
14,36630,38189,38062,37468,34327,33318,33335,31999,26352,37660,34064,33976,31991,32636,30401,29768,29996,29989,29890,30848,31114,31179,33288,34382,35586,35752,37018,38743,38603,38114,37019,36095,36638,35312,35134,34504,33500,33370,30625,28680,26850,25267,23400,22352,21899,21203,21015,20356,20776,19700,19464,20818,20805,21758,21729,22134,21739,22159,22534,22940,19687,20979,21020,21890,21846,22391,23646,23776,23907,24667,24568,24753,24640,25094,24766,24381,23644,23252,22150,21534,20779,20313,19832,20124,20315,20362,20257,20178,20136,20127,20134,20180,20220,20304,20374,20470,20556,20654,20730,20808,20856,20887,20897,20891,20845,20778,20699,20566,20423,20261,20059,19865,19685,19503
15,35107,36138,37614,37413,36812,33838,32919,32940,31730,26062,37332,33952,33852,31828,32581,30323,29690,29966,30039,29725,30803,31208,31269,33393,34307,35669,35845,37076,38815,38689,38183,36978,36112,36649,35331,35188,34543,33505,33367,30644,28645,26898,25355,23507,22467,22062,21398,21183,20560,20956,19848,19623,21004,21046,22012,21851,22405,22032,22323,22645,19868,19939,21237,21306,22219,22037,24449,23574,23901,24030,24787,24686,24869,24755,25206,24877,24490,23751,23356,22254,21637,20881,20414,19933,20223,20414,20459,20354,20273,20230,20221,20226,20271,20309,20392,20462,20558,20644,20742,20818,20896,20945,20976,20986,20979,20933,20867,20787,20654,20512,20349,20147,19953,19773
16,36934,34503,35406,36882,36759,36177,33294,32435,32514,31423,25746,37029,33655,33913,31737,32674,30195,29606,29871,29961,29694,30881,31277,31354,33483,34227,35744,35930,37131,38877,38760,38152,36981,36112,36663,35345,35221,34586,33500,33382,30716,28706,26964,25418,23613,22639,22224,21593,21365,20765,21122,19953,19867,21246,21380,22185,22064,22730,22237,22498,21140,20144,20256,21555,21692,22436,23610,24442,23713,24036,24163,24917,24814,24996,24880,25328,24996,24608,23867,23470,22367,21750,20994,20525,20044,20333,20522,20566,20460,20378,20334,20324,20327,20371,20408,20491,20561,20656,20742,20840,20917,20995,21044,21075,21084,21078,21032,20966,20886,20753,20610,20448,20246,20051
17,36179,36192,33825,34746,36169,36192,35664,32874,32014,32075,30960,25518,36693,33373,33766,31748,32692,30141,29625,29748,29906,29778,30957,31359,31421,33573,34147,35817,36002,37168,38922,38713,38135,36956,36101,36648,35355,35244,34587,33482,33544,30755,28769,27009,25496,23783,22829,22399,21819,21611,20968,21283,20079,20227,21557,21627,22446,22348,23025,22393,21028,21423,20409,20650,21953,21999,23846,23642,24595,23865,24184,24309,25059,24954,25134,25016,25460,25127,24736,23994,23595,22491,21874,21118,20648,20167,20454,20642,20684,20577,20494,20449,20437,20439,20481,20518,20601,20671,20767,20852,20951,21027,21106,21155,21185,21195,21189,21142,21076,20996,20863,20720,20558,20355
18,35186,35498,35355,33149,34022,35548,35734,35147,32535,31518,31694,30730,25273,36641,33262,33762,31598,32672,29967,29459,29603,29984,29857,31028,31431,31489,33661,34059,35895,36054,37194,38907,38665,38093,36945,36089,36654,35382,35289,34608,33684,33577,30812,28831,27097,25640,23971,23016,22603,22052,21805,21133,21486,20418,20670,21886,22057,22913,22691,23295,21902,21323,21720,20785,21211,22286,23731,24038,23815,24763,24033,24347,24470,25216,25109,25285,25165,25605,25270,24878,24133,23734,22630,22013,21257,20785,20304,20589,20775,20816,20708,20624,20577,20563,20564,20606,20643,20725,20796,20891,20977,21076,21152,21231,21279,21310,21319,21313,21266,21200,21120,20987,20844,20682
19,34620,34518,34699,34592,32500,33310,34924,35160,34704,32094,30977,31428,30423,24997,36315,32991,33657,31397,32700,29927,29393,29627,30040,29940,31082,31503,31557,33742,33957,35953,36117,37195,38967,38618,38104,36937,36102,36680,35416,35397,34904,33771,33635,30901,28918,27285,25779,24153,23267,22779,22253,21942,21451,21749,20685,20962,22508,22563,23221,22899,22188,22158,21732,22025,21153,21546,23638,23998,24233,24007,24951,24219,24529,24650,25391,25281,25454,25331,25767,25430,25035,24291,23890,22787,22170,21413,20939,20458,20741,20925,20964,20855,20769,20720,20705,20705,20747,20784,20867,20937,21033,21119,21218,21294,21373,21421,21451,21460,21454,21407,21341,21261,21127,20985
20,35113,33946,33660,33894,33755,31843,32726,34407,34692,34215,31563,30731,31069,30139,24948,35993,32834,33692,31338,32656,29782,29427,29657,30105,30021,31139,31593,31626,33816,33860,36015,36186,37273,39013,38681,38141,36932,36213,36738,35533,35739,35004,33903,33687,31038,29129,27478,25979,24411,23560,23030,22315,22341,21809,21870,20819,21653,23082,22819,23357,22875,22455,22634,22146,22311,21399,23395,23887,24221,24452,24223,25161,24429,24734,24852,25586,25474,25643,25517,25948,25609,25214,24469,24066,22963,22347,21589,21113,20632,20912,21094,21131,21020,20932,20882,20866,20866,20908,20946,21028,21099,21195,21281,21379,21455,21533,21581,21611,21620,21614,21567,21500,21420,21286
21,36674,34423,33070,32869,33091,33039,31203,32073,33750,34151,33624,31284,30472,30993,29894,24730,35795,32671,33637,31249,32724,29805,29471,29691,30174,30095,31196,31682,31700,33889,33760,36076,36226,37333,39085,38708,38212,37078,36384,36927,36032,35876,35120,34063,33810,31289,29404,27761,26276,24739,23879,23206,22851,22772,21940,22023,21572,22282,23256,22995,23747,23147,23010,23140,22442,22563,23331,23654,24143,24472,24698,24465,25397,24665,24963,25078,25805,25689,25855,25726,26151,25812,25416,24670,24266,23163,22546,21787,21309,20828,21105,21283,21318,21205,21115,21065,21049,21050,21092,21129,21212,21282,21378,21464,21562,21637,21715,21762,21792,21801,21794,21747,21679,21599
22,34260,35886,33582,32336,32149,32323,32250,30646,31573,33277,33727,33423,31136,30148,30654,29730,24573,35628,32256,33593,31094,32562,29833,29494,29732,30247,30175,31267,31765,31766,33968,33763,36085,36305,37400,39146,38802,38394,37221,36639,37473,36139,35954,35177,34200,34053,31583,29687,28083,26638,25114,24136,23855,23456,22921,22151,22906,22238,22513,23414,25027,24055,23894,23696,23578,22811,23025,23464,23943,24427,24750,24971,24734,25661,24927,25217,25329,26049,25928,26090,25958,26379,26040,25642,24895,24490,23385,22769,22008,21527,21045,21318,21494,21526,21411,21321,21271,21255,21256,21298,21335,21418,21488,21583,21669,21766,21841,21918,21965,21994,22002,21995,21947,21880
23,35528,33596,35111,32914,31516,31291,31728,31624,30130,31138,32678,33381,33295,30767,29969,30397,29312,24346,35281,32157,33479,31126,32377,29863,29523,29770,30322,30254,31324,31843,31844,33978,33826,36126,36298,37480,39298,38942,38648,37483,37223,37654,36298,36089,35363,34546,34407,31939,30073,28469,27060,25425,25094,24545,23803,23191,23095,23681,22565,22796,27134,25370,24964,24781,24245,23962,24211,23304,23789,24260,24738,25055,25270,25030,25949,25214,25495,25602,26314,26190,26347,26213,26631,26291,25892,25144,24735,23630,23014,22251,21765,21284,21553,21725,21753,21639,21549,21499,21484,21485,21526,21563,21646,21716,21810,21894,21991,22065,22141,22188,22216,22224,22216,22168
24,36120,34912,32934,34290,32111,30748,30606,31030,31003,29589,30528,32386,33210,33052,30633,29734,30225,29033,24088,35119,31941,33405,31162,32222,29900,29560,29807,30398,30342,31386,31903,31826,34065,33860,36099,36364,37526,39488,39191,38961,38049,37346,37797,36448,36310,35749,34902,34726,32324,30496,28895,27584,26585,25989,24974,24080,24113,23911,23957,22784,29016,27563,26397,26115,25495,24733,23832,24393,23664,24138,24600,25072,25383,25592,25346,26257,25520,25791,25895,26598,26469,26625,26489,26902,26561,26162,25411,25000,23893,23278,22512,22021,21540,21804,21971,21999,21886,21796,21747,21731,21732,21773,21810,21892,21961,22054,22138,22233,22306,22382,22427,22455,22462,22453
25,34289,35506,34221,32234,33546,31303,30083,29953,30441,30372,29024,30170,32189,33000,32982,30266,29340,30030,28773,23991,34841,31978,33341,31200,32055,29946,29596,29838,30478,30429,31463,31854,31864,34111,33871,36122,36441,37628,39700,39439,39605,38203,37496,37952,36612,36627,36118,35285,35162,32788,30932,29458,28936,27626,26374,25314,25123,24931,24255,24254,31024,29595,28792,27851,26840,26064,24663,24067,24772,24036,24498,24951,25418,25722,25924,25672,26574,25836,26095,26196,26889,26758,26912,26775,27182,26841,26440,25688,25273,24165,23549,22780,22283,21803,22061,22228,22255,22143,22054,22004,21989,21989,22031,22067,22148,22215,22307,22389,22484,22556,22630,22675,22702,22708
26,34734,33815,34772,33496,31493,32669,30653,29362,29368,29783,29742,28831,30038,32030,32815,32901,30145,28984,29741,28643,23748,34897,32005,33277,31239,31893,29977,29638,29873,30559,30505,31469,31881,31913,34116,33909,36128,36479,37728,39986,40032,39726,38304,37672,38214,36982,36947,36534,35709,35624,33241,31508,30718,30067,28101,26709,26269,25915,25221,24522,33261,31723,30763,30398,28653,27430,24168,24829,24459,25156,24413,24862,25306,25768,26064,26257,25999,26892,26152,26400,26497,27183,27051,27202,27064,27466,27124,26721,25966,25548,24438,23823,23050,22547,22067,22323,22489,22516,22405,22316,22267,22252,22252,22292,22327,22406,22473,22563,22644,22738,22808,22882,22925,22951
27,33031,34091,33207,34132,32803,30677,31979,29999,28830,28842,29081,29623,28577,29654,31669,32581,32720,29763,28790,29567,28271,23790,34962,32045,33218,31280,31732,30021,29680,29916,30628,30475,31437,31881,31957,34171,33953,36175,36560,37897,40504,40150,39815,38451,37875,38626,37410,37297,36962,36159,36074,33847,32935,31866,30530,28444,27721,27044,26140,25459,36259,33917,32987,32339,31094,29213,24839,24408,25215,24842,25532,24781,25219,25655,26109,26397,26581,26317,27200,26460,26695,26792,27471,27337,27486,27347,27742,27400,26994,26238,25816,24703,24089,23313,22803,22327,22581,22746,22773,22663,22574,22525,22510,22510,22549,22582,22661,22725,22814,22894,22985,23055,23127,23169
28,33342,32506,33513,32612,33401,32077,30137,31250,29354,28211,28080,29029,29443,28558,29538,31641,32192,32607,29571,28634,29293,28327,23837,35029,32074,33150,31337,31570,30058,29713,29948,30572,30458,31463,31886,31972,34183,34007,36263,36705,38395,40581,40214,39884,38584,38211,38993,37817,37713,37401,36592,36783,35224,34243,32394,30956,29501,28540,27225,26281,36699,37038,35292,34441,32977,31646,24216,24910,24783,25581,25207,25888,25132,25559,25984,26431,26710,26886,26615,27489,26749,26975,27073,27744,27608,27755,27613,28002,27659,27253,26494,26067,24954,24339,23560,23047,22575,22828,22992,23018,22909,22821,22773,22757,22755,22793,22825,22901,22965,23053,23130,23220,23288,23359
29,30869,32889,31968,32934,31855,32770,31541,29506,30650,28940,27504,27953,28789,29163,28493,29271,31180,31997,32310,29377,28283,29336,28390,23892,35103,32110,33086,31392,31412,30098,29745,29914,30520,30504,31508,31897,32047,34239,34111,36423,37141,38441,40622,40268,40029,38859,38502,39369,38258,38079,37826,37333,38208,36500,34814,32764,31993,30264,28749,27319,37779,37407,38395,36710,35099,33392,24297,24316,25265,25131,25921,25544,26219,25459,25873,26287,26727,26998,27165,26889,27753,27016,27235,27331,27995,27857,28002,27859,28242,27898,27489,26729,26298,25183,24568,23790,23275,22808,23058,23221,23247,23139,23052,23003,22986,22983,23021,23050,23126,23187,23273,23349,23437,23505
30,30375,30566,32356,31511,32323,31293,32188,30941,29030,30051,28152,27376,27687,28712,29013,28241,29103,30984,31765,32206,29132,28362,29381,28453,23930,35171,32147,33021,31446,31251,30132,29682,29930,30521,30545,31475,31954,32105,34321,34208,36785,37219,38472,40660,40390,40280,39141,38814,39812,38662,38507,38635,38700,39427,37095,35174,33684,32774,30387,28814,38434,38545,38677,39642,37260,35445,25776,24452,24642,25587,25447,26227,25850,26521,25755,26155,26560,26992,27255,27415,27133,27992,27259,27468,27565,28221,28081,28224,28079,28456,28112,27701,26939,26504,25387,24777,24000,23483,23020,23268,23431,23456,23349,23262,23213,23195,23191,23226,23255,23329,23388,23473,23547,23634
31,30944,29958,30211,31871,31006,31660,30799,31640,30402,28539,29375,28134,27311,27567,28643,28890,28099,28915,30747,31596,32094,29158,28435,29428,28511,23977,35234,32184,32954,31495,31093,30110,29676,29968,30553,30561,31515,32016,32169,34402,34595,36862,37255,38510,40724,40598,40522,39415,39191,40142,39037,39066,39753,39556,39804,37271,35938,34281,32666,30233,39013,39208,39678,39664,40167,37591,25973,25783,24747,24932,25873,25726,26501,26125,26788,26016,26404,26799,27225,27481,27633,27350,28204,27473,27675,27772,28420,28279,28419,28273,28644,28299,27887,27122,26684,25570,24964,24188,23669,23211,23457,23618,23644,23538,23450,23400,23382,23376,23410,23438,23509,23568,23650,23723
32,19384,30558,29656,29759,31438,30481,31218,30273,31085,29884,27818,29358,28035,27250,27513,28469,28716,27989,28605,30623,31369,32006,29185,28508,29461,28578,24026,35301,32221,32882,31538,31054,30054,29673,29993,30566,30571,31551,32060,32282,34734,34654,36905,37290,38606,40873,40785,40770,39703,39547,40486,39578,40030,40566,39910,39994,37922,36407,34195,32550,40428,39754,40463,40847,40244,40554,26792,26058,26041,25008,25187,26125,25974,26743,26366,27021,26245,26622,27008,27428,27676,27826,27541,28389,27661,27856,27952,28593,28451,28589,28442,28806,28461,28047,27281,26843,25732,25130,24355,23835,23380,23625,23786,23810,23705,23617,23566,23546,23540,23573,23598,23669,23725,23806
33,15025,19188,30301,29323,29387,30855,30099,30704,29757,30634,29280,27725,29252,27760,27246,27310,28329,28582,27845,28263,30353,31365,31917,29205,28572,29515,28643,24073,35348,32253,32797,31481,30995,30002,29658,30006,30594,30603,31595,32130,32566,34798,34680,36927,37362,38778,41019,41012,41031,39968,39810,40932,40549,40742,40868,39826,40543,38225,36133,33933,40045,41230,40867,41167,41183,40406,27547,26793,26287,26263,25233,25407,26344,26190,26951,26573,27222,26441,26807,27186,27600,27845,27991,27705,28547,27823,28010,28106,28741,28597,28733,28585,28943,28598,28182,27418,26981,25872,25274,24501,23979,23528,23771,23931,23955,23849,23761,23710,23690,23682,23713,23737,23806,23861
34,16535,14873,19071,29863,28906,29149,30455,29722,30200,29286,29881,29125,27629,29342,27766,27000,27170,28091,28286,27675,28116,30373,31351,31829,29229,28641,29561,28687,24103,35399,32258,32724,31439,30961,29978,29669,29994,30614,30648,31636,32382,32609,34803,34693,36934,37542,38891,41215,41218,41214,40139,40146,41521,40903,40692,40629,40037,40543,37795,35748,40506,40766,42279,41694,41512,41449,28533,27534,26989,26483,26453,25425,25598,26533,26375,27129,26750,27392,26607,26965,27335,27747,27990,28132,27845,28682,27961,28142,28237,28865,28720,28854,28705,29058,28712,28298,27536,27099,25993,25399,24627,24104,23657,23898,24057,24079,23975,23885,23834,23813,23803,23834,23856,23924
35,20915,16401,14796,18996,29567,28586,28656,30124,29286,29752,28779,29838,28897,27559,29261,27742,27014,27005,28005,28160,27533,28138,30391,31340,31726,29249,28713,29612,28740,24134,35448,32211,32657,31408,30926,29986,29682,30030,30665,30700,31901,32377,32649,34828,34746,37023,37693,39078,41354,41424,41340,40502,40841,41998,41041,40601,40986,40181,40354,37573,41467,41271,41999,43148,41996,41719,29758,28510,27703,27154,26648,26612,25589,25760,26691,26529,27276,26897,27533,26745,27094,27461,27871,28110,28250,27962,28794,28075,28250,28345,28967,28821,28953,28803,29151,28807,28396,27635,27199,26096,25505,24735,24211,23767,24006,24163,24185,24080,23991,23938,23916,23906,23935,23957
36,26940,20811,16080,14597,18795,29249,28167,28355,29742,28928,29240,28615,29556,28795,27475,29276,27633,26823,26807,27778,27973,27433,28173,30407,31324,31629,29262,28775,29641,28801,24182,35373,32142,32594,31370,30892,29977,29686,30065,30704,30916,31938,32354,32674,34821,34852,37117,37882,39232,41491,41626,41819,41309,41581,42397,41196,41209,41203,40116,40232,41711,42245,42329,42617,43312,42246,30998,29761,28646,27845,27291,26785,26746,25727,25895,26823,26657,27399,27018,27649,26859,27203,27566,27974,28210,28348,28058,28887,28170,28340,28434,29051,28903,29034,28882,29229,28887,28477,27719,27283,26183,25595,24826,24301,23860,24097,24253,24274,24169,24079,24026,24003,23992,24020
