ETA,A_1952,A_1953,A_1954,A_1955,A_1956,A_1957,A_1958,A_1959,A_1960,A_1961,A_1962,A_1963,A_1964,A_1965,A_1966,A_1967,A_1968,A_1969,A_1970,A_1971,A_1972,A_1973,A_1974,A_1975,A_1976,A_1977,A_1978,A_1979,A_1980,A_1981,A_1982,A_1983,A_1984,A_1985,A_1986,A_1987,A_1988,A_1989,A_1990,A_1991,A_1992,A_1993,A_1994,A_1995,A_1996,A_1997,A_1998,A_1999,A_2000,A_2001,A_2002,A_2003,A_2004,A_2005,A_2006,A_2007,A_2008,A_2009,A_2010,A_2011,A_2012,A_2013,A_2014,A_2015,A_2016,A_2017,A_2018,A_2019,A_2020,A_2021,A_2022,A_2023,A_2024,A_2025,A_2026,A_2027,A_2028,A_2029,A_2030,A_2031,A_2032,A_2033,A_2034,A_2035,A_2036,A_2037,A_2038,A_2039,A_2040,A_2041,A_2042,A_2043,A_2044,A_2045,A_2046,A_2047,A_2048,A_2049,A_2050,A_2051,A_2052,A_2053,A_2054,A_2055,A_2056,A_2057,A_2058,A_2059,A_2060,A_2061,A_2062,A_2063,A_2064,A_2065
10,22134,21154,20989,20732,18902,24658,25076,25254,23525,23472,22280,23145,23227,23813,24453,25272,25934,26229,27154,29528,29457,29812,31422,33927,33179,33321,32151,32191,32186,31013,31553,30553,29838,29065,27586,25268,23861,22448,20604,19359,18891,18739,17962,17139,17260,16821,16298,17313,17152,17856,17700,17636,17323,17389,17654,17860,18344,18841,19058,19667,17671,17711,17499,17705,17920,18123,19853,19931,20371,20675,20471,20099,19932,19607,18948,18343,18030,17091,17232,17241,17300,17300,17205,17131,17088,17071,17067,17097,17122,17186,17241,17320,17393,17481,17554,17632,17688,17731,17757,17771,17753,17720,17677,17588,17489,17372,17219,17071,16934,16792,16650,16546,16462,16391
11,24536,22411,22211,21505,21236,19241,25092,25543,25562,23857,23948,22756,23653,23663,24196,24898,25692,26310,26475,27502,30111,29683,29967,31526,33974,33222,33351,32173,32188,32197,30989,31425,30412,29688,28948,27505,25233,23855,22426,20575,19324,19045,18749,18013,17226,17358,16919,16407,17505,17288,17990,17799,17758,17518,17621,17748,18163,18492,18990,19197,17922,17847,17936,17824,17824,18024,19873,19806,20051,20488,20790,20585,20212,20043,19716,19054,18450,18133,17194,17333,17341,17397,17395,17298,17223,17179,17162,17157,17185,17209,17272,17326,17403,17475,17562,17633,17710,17765,17807,17832,17845,17826,17792,17748,17658,17558,17439,17285,17136,16998,16854,16711,16606,16522
12,24945,24833,23455,22732,22062,21681,19590,25521,25919,26099,24157,24564,23284,24203,24168,24558,25181,26009,26591,26832,27893,30214,29900,30126,31630,34018,33267,33381,32201,32186,32214,30885,31335,30326,29618,28882,27498,25220,23866,22427,20333,19553,19063,18809,18075,17351,17485,17043,16493,17630,17403,18059,17890,17900,17719,17763,18038,18398,18630,19128,17395,18079,18012,18245,17949,17985,19826,19849,19932,20176,20610,20910,20704,20329,20157,19828,19165,18560,18241,17302,17438,17444,17498,17493,17396,17320,17275,17256,17250,17278,17300,17362,17415,17491,17562,17647,17717,17793,17846,17887,17911,17923,17903,17868,17822,17731,17630,17510,17354,17204,17065,16920,16775,16670
13,25510,25182,26036,24080,23434,22515,22137,19879,25989,26447,26371,24918,25259,23761,24726,24596,24960,25642,26432,26938,27228,28236,30319,30113,30280,31733,34059,33311,33404,32225,32175,32128,30777,31251,30295,29583,28858,27479,25222,23852,22165,20354,19785,19113,18893,18184,17458,17616,17150,16581,17749,17454,18142,18024,18101,17834,18086,18263,18557,18807,17836,17557,18272,18260,18361,18058,19261,19812,19983,20064,20306,20738,21035,20828,20451,20277,19946,19280,18675,18354,17413,17547,17550,17602,17597,17498,17422,17375,17356,17349,17375,17396,17457,17509,17583,17652,17736,17805,17880,17932,17972,17994,18005,17984,17948,17901,17808,17706,17585,17428,17276,17136,16990,16845
14,24091,25938,26157,26619,24779,23920,22954,22543,20266,26419,26738,27410,25570,25986,24308,25303,24986,25468,26017,26746,27321,27568,28571,30418,30326,30428,31836,34094,33357,33428,32261,32047,32040,30668,31188,30273,29553,28845,27464,25168,23643,22172,20335,19774,19180,19014,18306,17600,17731,17270,16664,17803,17519,18221,18217,18248,18090,18297,18441,18686,16820,18046,17722,18578,18384,18486,19461,19270,19955,20124,20204,20444,20872,21166,20958,20579,20402,20069,19401,18796,18471,17530,17660,17662,17712,17706,17607,17529,17482,17462,17453,17478,17498,17558,17608,17681,17749,17831,17899,17973,18024,18062,18084,18093,18071,18033,17985,17891,17787,17665,17507,17354,17212,17066
15,23326,24426,26912,26796,27362,25291,24399,23449,23018,20556,26837,27627,28265,26331,26733,24793,25832,25547,25936,26324,27150,27674,27904,28910,30518,30535,30577,31932,34139,33391,33437,32195,32013,31945,30617,31172,30262,29577,28881,27474,25058,23634,22173,20368,19825,19278,19136,18427,17708,17850,17382,16729,17879,17615,18405,18348,18569,18343,18473,18574,17448,16968,18231,18093,18694,18575,20157,19489,19426,20107,20274,20352,20590,21015,21306,21096,20716,20535,20201,19530,18924,18596,17654,17781,17781,17831,17824,17724,17645,17597,17575,17566,17589,17608,17666,17715,17786,17853,17934,18001,18073,18123,18160,18180,18188,18164,18125,18075,17979,17874,17751,17591,17437,17295
16,24393,23657,25552,27461,27485,27911,25792,24940,23865,23538,21030,27564,28374,29267,27007,27389,25345,26296,25994,26334,26788,27494,28016,28251,29232,30606,30746,30713,32028,34176,33454,33386,32125,31930,31891,30596,31200,30331,29629,28865,27432,25054,23608,22226,20470,19894,19391,19291,18525,17823,17934,17407,16823,17949,17806,18583,18616,18787,18520,18628,17937,17628,17154,18543,18225,18954,19667,20187,19660,19594,20272,20437,20513,20749,21169,21458,21246,20863,20679,20343,19669,19062,18731,17787,17912,17912,17961,17952,17851,17772,17722,17699,17688,17710,17727,17784,17831,17901,17966,18046,18111,18182,18230,18266,18284,18291,18265,18224,18173,18076,17970,17845,17684,17529
17,24207,24842,24825,26160,28345,28004,28492,26355,25363,24405,23880,21603,28424,29162,30315,27722,28115,25717,26779,26406,26818,27155,27843,28361,28584,29563,30687,30951,30843,32111,34232,33408,33335,32047,31891,31897,30601,31275,30413,29610,28945,27425,25052,23613,22286,20588,19980,19501,19442,18641,17945,18001,17461,16983,18172,17970,18838,18886,18990,18712,18007,18133,17816,17514,18719,18426,19671,19755,20377,19848,19781,20454,20617,20690,20923,21339,21624,21410,21025,20838,20499,19822,19214,18878,17936,18059,18057,18105,18095,17993,17912,17861,17836,17824,17844,17860,17914,17960,18028,18092,18170,18234,18303,18350,18384,18401,18405,18378,18336,18283,18184,18076,17949,17788
18,24149,24608,25875,25545,26983,28835,28530,29094,26944,25988,24765,24425,22181,29110,30038,31232,28351,28800,26246,27400,26942,27156,27499,28192,28711,28912,29875,30771,31155,30967,32216,34189,33394,33281,32011,31899,31966,30687,31379,30468,29749,28955,27428,25075,23656,22395,20713,20069,19636,19566,18757,18051,18150,17758,17315,18419,18379,19185,19158,19197,18831,18143,18386,18261,17982,19034,19591,20032,19972,20590,20061,19990,20658,20819,20888,21118,21530,21811,21594,21207,21016,20673,19993,19383,19046,18104,18224,18222,18268,18257,18153,18070,18018,17992,17977,17996,18009,18062,18106,18173,18235,18312,18374,18441,18486,18517,18532,18535,18505,18461,18406,18306,18196,18069
19,25214,24481,25597,26481,26258,27542,29302,28978,29691,27475,26386,25168,24898,22826,29853,30806,32173,28963,29496,26569,27916,27224,27496,27850,28531,29048,29227,30198,30843,31349,31134,32311,34261,33380,33345,32050,31982,32004,30862,31501,30696,29793,28965,27450,25118,23721,22511,20813,20150,19755,19680,18772,18262,18295,17997,17510,18903,18775,19471,19308,19659,18912,18405,18754,18506,18183,19664,20083,20283,20220,20834,20303,20229,20891,21049,21115,21341,21747,22023,21805,21414,21218,20871,20187,19578,19238,18296,18414,18410,18455,18442,18337,18252,18198,18170,18153,18170,18181,18233,18274,18339,18399,18474,18534,18599,18641,18671,18683,18684,18652,18606,18549,18446,18336
20,26434,25493,25529,26279,27335,26847,28097,29830,29539,30347,27994,26761,25844,25452,23415,30711,31642,33064,29656,30169,27166,28164,27518,27842,28215,28875,29371,29547,30526,30931,31640,31374,32601,34404,33614,33514,32263,32297,32395,31134,31872,30885,29847,29071,27618,25273,23846,22679,21024,20295,19904,19681,19150,18361,18294,18022,18111,19375,19037,19654,19878,19745,19316,18764,18760,18616,19537,20121,20377,20573,20505,21115,20582,20504,21159,21314,21375,21597,21996,22268,22046,21652,21449,21098,20412,19804,19460,18519,18634,18629,18671,18656,18549,18462,18406,18375,18356,18371,18380,18429,18469,18531,18589,18661,18718,18780,18820,18847,18857,18855,18821,18772,18712,18609
21,28038,26714,26473,26206,27012,27814,27422,28679,30401,30103,30916,28187,27181,26316,26128,23968,31445,32502,34059,30407,30929,27444,28415,27804,28186,28582,29228,29712,29863,30833,31078,31802,31659,32700,34704,34053,33856,32783,32891,32763,31750,32284,31160,30083,29355,27883,25554,24067,22977,21284,20427,19994,20197,19252,18418,18322,18786,18612,19671,19311,20296,19999,20246,19733,19055,18918,19586,19989,20464,20714,20905,20832,21437,20902,20819,21467,21617,21673,21891,22283,22549,22323,21923,21713,21361,20672,20064,19717,18775,18887,18880,18920,18902,18793,18704,18645,18611,18590,18602,18609,18655,18692,18752,18807,18876,18930,18989,19025,19049,19056,19051,19014,18962,18902
22,26822,28283,27593,27079,26926,27531,28430,28009,29309,31044,30452,31433,28550,27530,26753,26552,24714,32237,33302,35110,31077,31000,27729,28664,28096,28534,28936,29575,30055,30185,31235,31048,31838,31590,32856,35017,34374,34303,33271,33130,33212,32114,32541,31462,30513,29704,28190,25876,24434,23267,21499,20509,20667,20533,19359,18533,19195,19300,18903,19856,21495,20413,20558,20823,20092,19223,19772,19997,20382,20851,21096,21281,21202,21802,21264,21175,21814,21960,22010,22224,22606,22865,22634,22229,22015,21660,20966,20359,20007,19066,19173,19164,19202,19180,19068,18976,18914,18878,18854,18863,18867,18910,18944,19001,19052,19117,19168,19223,19257,19277,19280,19272,19232,19179
23,27465,26954,29249,28126,27680,27420,28145,29008,28597,29891,31518,31131,31984,28925,27927,27342,27204,25298,33010,34070,36001,31206,31071,28019,28906,28390,28873,29302,29927,30390,30541,31243,31016,31763,31671,33048,35309,34696,34685,33387,33502,33426,32433,32675,31667,30786,30011,28492,26177,24697,23474,21603,21287,20945,20580,19479,19498,19804,19689,19258,23566,21752,21053,21019,21246,20274,20422,20184,20441,20818,21281,21520,21698,21612,22206,21664,21568,22198,22340,22384,22592,22963,23215,22978,22571,22350,21992,21293,20687,20330,19388,19490,19478,19513,19488,19373,19278,19213,19174,19146,19152,19152,19192,19222,19275,19322,19383,19430,19481,19511,19527,19527,19515,19474
24,27527,27670,27797,29760,28688,28178,27919,28700,29565,29347,30464,31899,31632,32460,29184,28337,27802,27713,25943,33677,34890,35876,31333,31156,28305,29157,28677,29222,29653,30269,30766,30506,31044,30851,31799,31758,33149,35487,34883,34799,33679,33591,33520,32461,32711,31775,30910,30191,28676,26381,24863,23601,22551,21680,20986,20783,20457,20150,20149,19906,24961,23743,22666,21684,21518,21563,20721,20847,20671,20918,21287,21744,21976,22146,22052,22639,22093,21991,22611,22748,22784,22985,23345,23588,23350,22939,22712,22351,21645,21041,20676,19733,19830,19815,19847,19818,19700,19601,19533,19490,19459,19461,19458,19493,19519,19567,19610,19666,19709,19756,19781,19794,19789,19776
25,27056,27641,28388,28256,30447,29202,28554,28549,30418,30183,29852,30661,32264,32200,33005,29492,28717,28315,28254,26517,34487,34856,35746,31460,31237,28593,29399,28962,29559,30008,30610,30707,30395,30864,30902,31845,31811,33287,35719,34811,35090,33767,33642,33506,32469,32805,31834,31056,30324,28810,26475,25110,24697,23128,21761,21150,21785,21091,20517,20410,26576,25167,24550,23538,22274,21826,21270,21082,21364,21175,21412,21772,22221,22445,22607,22505,23085,22536,22425,23036,23167,23195,23389,23735,23974,23735,23320,23086,22720,22008,21404,21032,20087,20179,20161,20190,20156,20035,19933,19861,19814,19779,19777,19769,19800,19821,19864,19902,19954,19992,20034,20055,20063,20057
26,27282,27189,28247,28938,28821,30822,29592,29211,30849,29880,30765,30344,30985,32706,32719,33578,29822,29034,28810,28812,27153,34441,34821,35611,31595,31326,28886,29651,29255,29910,30407,30492,30612,30248,30837,30896,31960,31969,33420,35747,35182,35170,33756,33687,33617,32559,32733,31970,31141,30408,28949,26737,26171,25201,23318,21971,22162,22425,21475,20814,28967,26788,25948,25382,23767,22697,21183,21779,21606,21886,21684,21911,22260,22702,22918,23071,22960,23533,22981,22863,23461,23587,23605,23791,24129,24363,24121,23704,23461,23092,22372,21769,21389,20443,20528,20507,20532,20495,20370,20264,20188,20138,20099,20092,20079,20105,20121,20159,20192,20240,20272,20310,20325,20332
27,26894,27388,27838,28641,29305,29211,31261,30131,30156,29744,30433,30969,30633,31345,33067,33210,34101,30139,29392,29287,29381,27087,34396,34786,35475,31736,31406,29191,29919,29556,30277,30253,30346,30543,30270,30850,30915,32100,32144,33426,36054,35170,35099,33756,33699,33725,32589,32717,32035,31237,30506,29215,28019,26823,25364,23456,22984,22798,22796,21730,30660,29204,27612,26833,26093,24082,21888,21633,22297,22119,22399,22184,22398,22737,23171,23379,23523,23403,23970,23414,23287,23874,23993,24002,24185,24514,24742,24499,24078,23827,23453,22725,22124,21736,20788,20867,20843,20865,20824,20696,20586,20506,20452,20408,20397,20379,20400,20410,20444,20471,20513,20541,20574,20588
28,27273,26995,27913,28121,29038,29718,29646,31752,29567,30248,30226,30579,31198,31001,31615,33535,33793,34705,30441,29767,29816,29303,27021,34350,34744,35337,31878,31482,29476,30175,29845,30200,30090,30211,30490,30306,30950,30975,32193,32144,33760,36071,35152,35087,33757,33800,33863,32587,32809,32140,31316,30749,30469,28672,27010,25439,24485,23584,23007,23018,31417,30893,30165,28564,27662,26367,21346,22254,22134,22791,22611,22889,22659,22862,23190,23616,23816,23951,23824,24384,23824,23688,24262,24375,24379,24560,24879,25102,24857,24433,24173,23795,23059,22459,22063,21114,21187,21161,21179,21134,21003,20890,20806,20748,20699,20682,20660,20675,20681,20709,20731,20769,20791,20822
29,27162,27421,27518,28239,28508,29302,29990,29995,29385,31060,30651,30294,30825,31385,31431,31775,33949,34286,35184,30714,30185,29697,29221,26957,34307,34712,35211,32015,31568,29764,30425,29695,29945,29911,30209,30487,30301,31028,30981,32148,32371,33726,35953,35129,35108,33787,33842,34006,32607,32813,32287,31638,32043,31059,28926,27182,26469,24951,23800,23166,32368,31753,31854,31077,29454,27915,22154,21591,22726,22600,23251,23067,23343,23100,23291,23609,24027,24219,24346,24212,24764,24200,24055,24616,24728,24728,24905,25215,25433,25187,24758,24491,24108,23365,22766,22363,21413,21481,21452,21467,21418,21284,21167,21080,21017,20963,20942,20914,20925,20926,20948,20966,20998,21019
30,27052,27266,27806,27729,28532,28681,29597,30414,30367,32831,31469,30798,30537,31043,31736,31803,32110,34346,34938,35798,31484,30122,29588,29143,26888,34252,34664,35078,32143,31648,30052,30235,29476,29823,29832,30181,30482,30336,31048,30940,32317,32475,33646,35854,35069,35207,33804,33805,34078,32656,32901,32622,32946,32818,31298,29252,28216,27102,25055,23964,32934,32568,32626,32717,31632,29718,22613,22400,22025,23155,23023,23668,23480,23754,23498,23678,23986,24397,24582,24702,24558,25103,24535,24382,24935,25046,25041,25216,25516,25730,25481,25050,24774,24387,23638,23040,22630,21680,21743,21711,21723,21671,21534,21414,21322,21255,21197,21171,21139,21145,21140,21159,21172,21203
31,27103,27232,27694,28140,28040,28720,28952,29864,30778,30794,33176,31725,31042,30490,31134,31863,32213,32362,34695,35432,36308,31361,30049,29496,29065,26819,34200,34623,34935,32266,31703,29861,30018,29226,29737,29779,30159,30512,30314,31001,31207,32368,32398,33560,35807,35082,35173,33771,33783,34135,32708,33128,33776,33481,33080,31447,30208,28694,27206,25157,32747,33212,33571,33555,33438,31890,22711,22787,22777,22409,23533,23396,24034,23843,24115,23847,24017,24315,24719,24898,25009,24858,25395,24824,24667,25213,25322,25313,25485,25777,25985,25735,25301,25018,24628,23873,23277,22860,21911,21968,21935,21944,21888,21749,21625,21529,21459,21396,21366,21329,21331,21322,21336,21348
32,17406,27176,27452,27936,28422,28276,28914,29278,30204,31175,31244,33357,31767,31066,30799,31257,32052,32650,32783,35097,35930,36080,31257,29975,29396,28979,26756,34162,34582,34810,32373,31461,29546,29851,29099,29648,29690,30158,30490,30164,31132,31215,32262,32325,33522,35799,35020,35130,33754,33787,34243,32897,34110,34133,33584,33152,32192,30478,28680,27137,34223,33063,34093,34974,34192,33640,23628,22871,23122,23104,22743,23862,23719,24350,24155,24425,24147,24308,24598,24996,25168,25271,25112,25641,25071,24911,25450,25557,25545,25715,25998,26202,25950,25514,25224,24831,24071,23477,23054,22107,22159,22123,22130,22071,21929,21801,21703,21628,21562,21528,21487,21485,21472,21484
33,13929,17368,27482,27659,28129,28628,28460,29203,29829,30527,31471,31314,33602,31881,31232,30937,31539,32350,33016,32946,35481,35740,35849,31146,29910,29279,28895,26693,34120,34541,34651,32119,31155,29338,29729,29017,29600,29673,30151,30462,30314,31107,31199,32184,32279,33553,35725,35016,35111,33731,33780,34451,33667,34424,34118,33584,33683,32353,30265,28569,33888,34627,33888,35541,34830,34311,24616,23708,23167,23411,23386,23031,24143,23995,24620,24422,24690,24402,24555,24839,25229,25394,25489,25323,25849,25281,25118,25649,25756,25740,25907,26183,26382,26130,25691,25395,24999,24235,23644,23216,22270,22317,22280,22284,22222,22077,21947,21845,21767,21697,21659,21615,21609,21595
34,15288,13927,17641,27666,27886,28306,28767,28656,29447,29891,30764,31592,31369,33842,32023,31410,31118,31650,32527,33449,33221,35369,35553,35609,31026,29839,29165,28810,26630,34069,34494,34383,31876,30970,29189,29615,28928,29569,29643,30082,30569,30255,31001,31115,32144,32227,33539,35674,34952,35087,33601,33762,34892,33533,34130,33734,33563,33559,31974,29933,33899,34291,35455,34811,35462,34953,24658,24752,23956,23418,23656,23625,23275,24380,24227,24846,24646,24912,24616,24762,25038,25422,25580,25668,25499,26022,25455,25290,25815,25920,25901,26066,26335,26530,26276,25836,25535,25137,24369,23780,23348,22403,22446,22407,22409,22344,22197,22063,21959,21878,21804,21764,21715,21709
35,19769,15340,14102,17666,27904,28137,28470,28969,29050,29587,30135,30937,31749,31528,33986,32071,31501,31229,31872,32688,33790,33110,35255,35352,35359,30913,29762,29050,28717,26555,33985,34198,34131,31628,30767,29042,29537,28856,29515,29508,30152,30504,30195,30919,31025,32104,32180,33477,35565,34881,35001,33754,34382,35059,33579,34121,34095,33577,33361,31797,35155,34325,35102,36771,35201,35567,25472,24652,24957,24164,23630,23862,23824,23479,24577,24421,25034,24832,25097,24794,24933,25201,25578,25730,25816,25644,26164,25598,25431,25950,26054,26032,26195,26458,26648,26394,25953,25647,25247,24477,23889,23454,22511,22550,22509,22508,22440,22291,22155,22048,21964,21888,21844,21795
36,26319,19797,15534,14198,17870,28093,28168,28661,29211,29219,29803,30186,30951,31737,31599,34197,32172,31595,31261,32103,32954,33514,32998,35131,35152,35105,30794,29682,28928,28635,26478,33740,33851,33859,31489,30601,28993,29489,28804,29403,29620,30105,30452,30085,30872,30999,32054,32150,33432,35455,34883,35392,34567,34808,35279,33788,34714,34532,33650,33352,34871,35527,35030,35952,36601,35351,26405,25512,24830,25132,24341,23811,24037,23993,23651,24744,24584,25192,24988,25252,24942,25074,25336,25707,25856,25939,25765,26283,25718,25549,26062,26165,26141,26301,26558,26745,26490,26048,25738,25337,24565,23979,23540,22599,22633,22590,22588,22517,22366,22228,22118,22032,21953,21909
